gene_id,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,regulation
gene-LOC142972623,19.28495526353356,2.629904199875892,1.2244686527457345,3.4687278711222067,0.0005229288471448,0.0385150496742273,up
gene-LOC142972999,409.5776641357755,2.9380049047011045,1.44588624033019,3.4703192581617035,0.0005198400733065,0.0385150496742273,up
gene-SmydA-1,38.47870858412623,2.9872321528081907,1.4592389235207952,3.468479890473261,0.0005234116981983,0.0385150496742273,up
gene-RpS24,21255.09447434812,1.2829525365222254,0.5125408299342468,3.459346100909164,0.0005414886222968,0.0390509790603336,up
gene-ITP,37.8581344387246,2.067513179008749,0.9276683410977138,3.460934737366119,0.0005383032942086,0.0390509790603336,up
gene-LOC142973388,216.21549641864544,2.31328042221148,1.0749173393980709,3.4581067570941677,0.000543985778163,0.0390509790603336,up
gene-LOC142977753,656.5698627866927,2.113946822936952,0.952766966167972,3.454745979556195,0.0005508115117161,0.0392523561232484,up
gene-eEF1gamma,15270.487632551774,0.8218153602631232,0.2898280639288787,3.445856798411903,0.0005692519304588,0.0402558641402723,up
gene-LOC142980935,966.33986787109,2.579862835766814,1.2290793958860549,3.4440168755294973,0.0005731399278395,0.0402558641402723,up
gene-LOC142976989,20.474404116363186,5.290609216508503,2.997336718935069,3.439829599904035,0.0005820805428244,0.0403039173020955,up
gene-LOC142978362,18.37176748770183,-7.987601683622299,3.05009557480655,-3.439930597916674,0.0005818633735267,0.0403039173020955,down
gene-RpL4,21394.899378620117,0.898953729832362,0.3298263846467112,3.4360930380492736,0.0005901682647792,0.0404643796316016,up
gene-LOC142983795,32200.07673623524,-1.2285603536263023,0.4883069163963643,-3.434938957744976,0.0005926873181725,0.0404643796316016,down
gene-RpS2,21938.431966373504,0.8935550952690895,0.3273798496836988,3.414396238748249,0.000639235365214,0.0413301647058587,up
gene-NitFhit,538.4183517333403,-1.0825880097064358,0.4171065307803835,-3.4241643384680054,0.000616693155682,0.0413301647058587,down
gene-LOC142980898,277.35863878735483,-1.342490142790757,0.5504833653659106,-3.4178260001736773,0.0006312344793446,0.0413301647058587,down
gene-LOC142975743,341.3379560884578,1.5961257511225884,0.6882348766053572,3.418191660294639,0.0006303869918574,0.0413301647058587,up
gene-LOC142982914,855.000836284779,2.1733564949751862,1.0223815258350943,3.4152433144030616,0.000637250597425,0.0413301647058587,up
gene-Marc,247.47047196460176,2.735972901936329,1.380603595513494,3.4148991029336755,0.0006380564207381,0.0413301647058587,up
gene-TpnC25D,1201.8081680324117,2.915529896583821,1.506076763931098,3.4181467172856848,0.0006304910988187,0.0413301647058587,up
gene-LOC142974959,893.8875275948841,3.471192974200125,1.9177820079000087,3.420681991886208,0.0006246432639746,0.0413301647058587,up
gene-LOC142974785,56.49439759484667,1.593468589240019,0.6928603650302676,3.408343918530248,0.0006535846336498,0.0419799130152878,up
gene-RpL10Ab,15487.946664969902,1.0191883077880617,0.3925826998603206,3.3988677182463705,0.0006766543474735,0.0421881689775478,up
gene-LOC142985614,35.65924139990597,-2.0397187677068893,0.8925587196262262,-3.4008542493725806,0.0006717563410354,0.0421881689775478,down
gene-wupA,20382.283838537183,2.2170372198025947,1.0621680690752708,3.3993162209573464,0.0006755456228654,0.0421881689775478,up
gene-LOC142981173,5638.030378420462,-2.233005872551593,1.0462265510145137,-3.3981495930029606,0.0006784331178403,0.0421881689775478,down
gene-serpin-29,94.49710847147328,2.6375173133797785,1.335109908109704,3.403947606134313,0.000664194921525,0.0421881689775478,up
gene-UGT39B1,77.19296815849027,-1.425172599938461,0.5976444349618009,-3.395030577259184,0.0006862093628839,0.0424016582901035,down
gene-spn-A,284.17926120541443,-1.2149262394895877,0.4945386365610273,-3.3792435825074394,0.0007268557665733,0.0440763530997228,down
gene-LOC142983576,51.95073315997191,2.539106946090674,1.2577545317983605,3.3804508713714205,0.0007236701108129,0.0440763530997228,up
gene-LOC142981595,1191.834233120009,3.1417965073070024,1.7734056994906744,3.3798564591808344,0.0007252369532422,0.0440763530997228,up
gene-RpL12,20660.784817201344,1.061771012248029,0.4201317913268244,3.3726778591827173,0.000744409907771,0.0443150849363969,up
gene-LOC142986267,26.60135510246096,-1.8314835786783028,0.8200339567796482,-3.3734901830417345,0.0007422169304502,0.0443150849363969,down
gene-LOC142973183,71.51601311533157,3.7374018183146616,2.2341845519304524,3.368189895269441,0.0007566346199057,0.044684280170224,up
gene-sta,6912.906761144916,1.0871293183829691,0.431443457423757,3.365083721164114,0.000765204366466,0.0447346720347814,up
gene-LOC142972882,230.3001289560725,2.868411077955338,1.5748595273322856,3.3606040702004414,0.0007777222480143,0.0451958470676419,up
gene-LOC142978752,1694.944338233099,3.0609018600323328,1.7315160173557878,3.353652313879988,0.0007975250628982,0.0460724094028141,up
gene-LOC142985248,484.0778515447553,2.221062227463249,1.115082867187236,3.35193740788292,0.0008024815971582,0.046086046076801,up
gene-Imp,684.4074670819499,1.046351167376686,0.4175400970895813,3.34207922363657,0.0008315332362299,0.0461264715074593,up
gene-RpL30,29804.595990592145,1.0554839285519422,0.4263146640193305,3.34321052054221,0.0008281504767956,0.0461264715074593,up
gene-PPP1R15,945.0511551083108,-1.1875596243682585,0.4916089085228441,-3.349069818621168,0.0008108336043907,0.0461264715074593,down
gene-LOC142981836,572.679376260608,1.922828462591328,0.9305825060594742,3.3459102995647303,0.0008201292227234,0.0461264715074593,up
gene-LOC142976512,43.0513648194561,2.2958439676699003,1.1698107133168134,3.342554857641788,0.0008301094555203,0.0461264715074593,up
gene-LOC142977501,2534.2272589274125,2.3926661822755624,1.2331152114856607,3.339762914551967,0.0008384993981088,0.0462501108685665,up
