"gene_id","baseMean","log2FoldChange","lfcSE","pvalue","padj","regulation"
"gene-qm",136.247082892289,-1.67797475290112,0.377539018031871,2.32413744161535e-06,2.22373812198675e-05,"down"
"gene-LOC142980905",2428.52761951325,2.78424636933925,0.655596902156989,2.347374790718e-06,2.24390923520426e-05,"up"
"gene-LOC142977941",1444.80454292671,3.15772003168584,0.751728569417228,2.35629515913514e-06,2.25036996390796e-05,"up"
"gene-LOC142983859",4482.21203693514,-3.72438281805733,0.903850939935539,2.36540395329934e-06,2.25699863921596e-05,"down"
"gene-LOC142987899",138.659066291715,1.52393439550938,0.340476145270246,2.38278662143592e-06,2.27150263087435e-05,"up"
"gene-LOC142975378",294.519972848778,1.40983870905966,0.313176245439741,2.4163095045492e-06,2.30135241924585e-05,"up"
"gene-GSTz2",241.327515372145,2.39470696587641,0.557824395780251,2.46010576790666e-06,2.34092331297151e-05,"up"
"gene-BCL7-like",181.53315040198,1.99782472795808,0.458101034966405,2.47973835085575e-06,2.35529892631463e-05,"up"
"gene-arm",1521.47507549092,-1.46084263712237,0.326220319308932,2.47927415842657e-06,2.35529892631463e-05,"down"
"gene-LOC142979650",12855.2879320329,3.2270379587656,0.771934393654117,2.49741522556023e-06,2.36992638998013e-05,"up"
"gene-LOC142981920",154.883074959588,1.38432618125883,0.307583253213119,2.50980935970075e-06,2.37951870988022e-05,"up"
"gene-MBD-R2",415.139780743632,-2.12530229991671,0.491351273030864,2.51938489138604e-06,2.38642372332381e-05,"down"
"gene-LOC142982538",1756.20658902653,-3.17866268229131,0.763549139848315,2.54416142331735e-06,2.40770185606669e-05,"down"
"gene-mRpL19",510.813121025805,2.3861465790386,0.556605150295186,2.54730221760583e-06,2.40848465806328e-05,"up"
"gene-Regnase-1",360.647129606326,-4.12981400671942,1.0144140458688,2.57582307126813e-06,2.43324121342116e-05,"down"
"gene-mesh",11783.3369710784,-2.59749287972972,0.61251458388721,2.58071513252429e-06,2.43565226922737e-05,"down"
"gene-Tango9",132.180581504003,-3.33550349278538,0.804215511414188,2.59889241130032e-06,2.45058605087286e-05,"down"
"gene-LOC142976987",96.8610103387118,-3.2699554717213,0.785043437809348,2.61543203449483e-06,2.46101782969591e-05,"down"
"gene-LOC142980137",216.726237533857,2.58680260201597,0.608663357900506,2.6165881546498e-06,2.46101782969591e-05,"up"
"gene-CtBP",1578.6292136376,-1.68526185963528,0.381917542883448,2.61704777855271e-06,2.46101782969591e-05,"down"
"gene-LOC142974308",1840.91435196731,1.94197031784406,0.446102746652541,2.64927024943984e-06,2.48907069464519e-05,"up"
"gene-egg",44.9205736417792,-3.89043502706578,0.942321908178798,2.66081457078515e-06,2.49766273055666e-05,"down"
"gene-RpL19",35503.301603633,1.8266282666735,0.416328816169997,2.66356917268177e-06,2.49799595383939e-05,"up"
"gene-LOC142985182",1556.98668650016,4.45973440114919,1.10213572576013,2.67481010955775e-06,2.50550763815355e-05,"up"
"gene-ATPsynB",11302.9534600472,3.10931427764985,0.743778103834382,2.67639240502089e-06,2.50550763815355e-05,"up"
"gene-LOC142980089",249.786270812404,2.85171250320046,0.67756856774048,2.70525163628541e-06,2.53024883501628e-05,"up"
"gene-LOC142977004",376.717100806124,4.15800608877441,1.0238202387653,2.71146615021179e-06,2.5337847956647e-05,"up"
"gene-l(2)gd1",704.977323312296,-2.46276139612528,0.580557584413214,2.72109129228178e-06,2.54049868633662e-05,"down"
"gene-l(2)37Bb",105.176056478117,2.10329324002033,0.486502752021548,2.76939400261543e-06,2.58327881426762e-05,"up"
"gene-LOC142986159",87.3319628492703,-2.75498441611029,0.655649793962961,2.78257394913265e-06,2.59324931159095e-05,"down"
"gene-Aduk",153.373471018326,-2.77260945958115,0.660675414455268,2.81124162803129e-06,2.61762301858728e-05,"down"
"gene-LOC142975132",240.380651647822,-3.27181735754624,0.792132711433136,2.83925263252808e-06,2.6406417823218e-05,"down"
"gene-Rpa3",497.209620073938,1.92833989916032,0.443465697618294,2.84103630758925e-06,2.6406417823218e-05,"up"
"gene-GEFmeso",203.367547190874,-5.93877808767911,1.50417862672868,2.84465525180401e-06,2.64164684846385e-05,"down"
"gene-LOC142984729",41.1311483210517,-3.92667182232054,0.959067578131354,2.86415720302146e-06,2.65738649585146e-05,"down"
"gene-LOC142976493",1321.90602228936,5.6167320510475,1.42785617491468,2.8992817597273e-06,2.68757997495647e-05,"up"
"gene-LOC142983988",3377.2807271277,3.26738018048529,0.789200129014502,2.91215893295948e-06,2.69574513607495e-05,"up"
"gene-Tpst",190.253584399327,-2.0154561820121,0.466387439211265,2.91326923927408e-06,2.69574513607495e-05,"down"
"gene-veli",500.128543458923,1.83537211124768,0.421538042671549,2.92295516433567e-06,2.70230579580234e-05,"up"
"gene-LOC142978568",209.572465663528,1.89933491562957,0.436986769509178,2.95870201318318e-06,2.73292705920469e-05,"up"
"gene-Nubpl",1251.36275173298,2.15090001339973,0.500460753482609,2.96311999967298e-06,2.7345814890599e-05,"up"
"gene-DNApol-gamma35",106.462244165182,1.85369023565529,0.425856294491265,2.98056115103176e-06,2.7482410613145e-05,"up"
"gene-LOC142974778",639.34052937805,4.06473779720028,1.00266003374001,2.98390172353353e-06,2.74888645504283e-05,"up"
"gene-TyrRS",1596.32779211029,2.23465613183407,0.522960051172652,3.00061645068697e-06,2.76184060580472e-05,"up"
"gene-Aptx",138.046044133916,2.92901667212221,0.703245806000961,3.01915644910688e-06,2.77645040947019e-05,"up"
"gene-LOC142981806",360.529594768769,4.48720755327044,1.11839437021858,3.07470466282838e-06,2.82503755869757e-05,"up"
"gene-LOC142976791",13447.5754560815,2.27616920588723,0.538171178972866,3.08115148904841e-06,2.82846446216878e-05,"up"
"gene-Pfk",2862.23187007746,-4.00752950393457,0.993756364790325,3.10079288295007e-06,2.84398712876742e-05,"down"
"gene-shi",1283.73196231985,-2.8830958870291,0.693911506102293,3.11040226441469e-06,2.85028939899268e-05,"down"
"gene-LOC142980780",70629.2407258156,4.49150298267751,1.11770129046886,3.11706100282561e-06,2.85387907118862e-05,"up"
"gene-LOC142976095",1414.33612364768,5.08839277603733,1.28327591270933,3.13792477315946e-06,2.87045666859315e-05,"up"
"gene-LOC142976866",167.760619183601,-2.06496346561395,0.481390659080804,3.20495489027352e-06,2.92919933342822e-05,"down"
"gene-Ppt2",64.7027820594482,-2.56186719091973,0.608375668687284,3.22654685356818e-06,2.9463467320741e-05,"down"
"gene-LOC142978023",288.004847747908,2.20458196707746,0.517428341511233,3.26618393382593e-06,2.97992767319263e-05,"up"
"gene-LOC142978104",1188.79149894293,3.08298065604652,0.747207601483697,3.35173090663798e-06,3.05529936410695e-05,"up"
"gene-LOC142977474",172.52648151164,-1.88173584298236,0.436298893828551,3.39023059604212e-06,3.08769033287826e-05,"down"
"gene-Bcp",39197.8872911503,-3.89839469571421,0.969958239459718,3.39896065919946e-06,3.09293535509321e-05,"down"
"gene-CRIF",333.341525192758,2.48543951569444,0.591083478889345,3.41032120270168e-06,3.0958543015611e-05,"up"
"gene-pink",89.2828778871955,-2.18832639686587,0.5150195760183,3.40693269462182e-06,3.0958543015611e-05,"down"
"gene-LOC142982430",5262.11949248656,-1.75349900655832,0.404578887533075,3.41109018625416e-06,3.0958543015611e-05,"down"
"gene-MESR6",123.76547859612,1.77973384326718,0.410292823372556,3.43086706398432e-06,3.11109112683595e-05,"up"
"gene-LOC142977782",4951.94829356568,-5.54544309446057,1.42593375509875,3.44695673570921e-06,3.12296080232662e-05,"down"
"gene-ZnT63C",2201.88503298533,-2.87649009478567,0.695801520847971,3.45962300106382e-06,3.13171090791951e-05,"down"
"gene-RhoGAP71E",145.207008744638,-2.48129467605082,0.5917306038381,3.47070091776327e-06,3.13676083285774e-05,"down"
"gene-LOC142972377",185.183347830323,-1.45539375746112,0.330259235984549,3.47122812627485e-06,3.13676083285774e-05,"down"
"gene-LOC142973754",27024.5477236242,2.7059635615203,0.651128390153239,3.49035813714711e-06,3.15131207352137e-05,"up"
"gene-LOC142974849",870.421608891503,4.1570587669341,1.03711300696287,3.53500475973129e-06,3.18885611341444e-05,"up"
"gene-Nup205",82.5024010821,-2.58751140383588,0.619875432957315,3.57354793249324e-06,3.21931567306248e-05,"down"
"gene-LOC142981452",177.801357705696,2.13916270527679,0.502978092459665,3.57495573300694e-06,3.21931567306248e-05,"up"
"gene-LOC142981610",119.906351070023,-3.1835714040329,0.778452194732506,3.59682099309061e-06,3.23620626949639e-05,"down"
"gene-sloth1",165.365990801368,2.84636989892195,0.687828427631522,3.61123606377592e-06,3.24637024386074e-05,"up"
"gene-Zpr1",159.562457105638,-2.00501242904604,0.469221305690974,3.66605788616298e-06,3.29280954227409e-05,"down"
"gene-Gug",246.637862949251,-2.3268000787307,0.554214351091003,3.72281947505367e-06,3.3409095461473e-05,"down"
"gene-Cdc25",54.3567397782886,-2.30959827718924,0.547523191018585,3.72904333082815e-06,3.34361249560044e-05,"down"
"gene-LOC142981302",498.176716616897,-1.30051036688719,0.293621221282213,3.74173594804206e-06,3.35210595689483e-05,"down"
"gene-RPA2",435.833045340007,1.9349190775782,0.451871580516702,3.75526117811503e-06,3.36133008290434e-05,"up"
"gene-hry",105.767742633834,-4.53530803644613,1.14530221761129,3.76920384306824e-06,3.3709116843935e-05,"down"
"gene-LOC142982670",1948.31934417761,-1.23473873038013,0.278159395750028,3.80417169541256e-06,3.39926415014976e-05,"down"
"gene-LOC142972572",9805.90752415059,3.23774233817315,0.792969130113368,3.8241491997369e-06,3.41418466288689e-05,"up"
"gene-Coq9",1065.81675307376,1.7684917221634,0.409953823157348,3.83658107772585e-06,3.42234867344697e-05,"up"
"gene-LOC142978751",577.757482216307,-4.08577894393576,1.02683889463001,3.84395875791365e-06,3.42599406420215e-05,"down"
"gene-bigmax",4915.65987705694,1.51119175880011,0.34530071893457,3.88565348241091e-06,3.46019270760458e-05,"up"
"gene-LOC142982564",132.967488198504,2.58801362053599,0.622339073448669,3.88918429762684e-06,3.46037679814491e-05,"up"
"gene-LOC142978357",1103.83787606457,-2.92144535857745,0.713981005902635,3.90232200590087e-06,3.46910094632178e-05,"down"
"gene-LOC142985550",218.405342310425,-3.53711521193221,0.878624322856504,3.91400305323738e-06,3.47651636383969e-05,"down"
"gene-LOC142976160",651.551720172579,1.14809734592254,0.257265113810689,3.92951813175873e-06,3.48732171795467e-05,"up"
"gene-Sptr",800.026466438327,1.11364858110805,0.249071898885523,3.93370347553333e-06,3.48806245147376e-05,"up"
"gene-LOC142976763",778.256148237524,2.55861346316373,0.615236981346706,3.94457458662058e-06,3.4947252295081e-05,"up"
"gene-LOC142977406",52.2037674268414,5.32992881079905,1.37778701330655,3.95950778832934e-06,3.50497245548541e-05,"up"
"gene-LOC142982770",7821.32581626268,1.87193630568541,0.436683185760601,3.99044362644278e-06,3.52935583273316e-05,"up"
"gene-Polr3H",122.830521469259,2.8968185237118,0.705051725056278,4.0041740434831e-06,3.53849336100671e-05,"up"
"gene-ccdc25",392.012418315745,2.46742155641297,0.59177417245917,4.0243370455391e-06,3.55028378339509e-05,"up"
"gene-ALiX",1525.11212120342,-2.16236892062863,0.513238325363938,4.02103475750636e-06,3.55028378339509e-05,"down"
"gene-140up",207.931644861084,2.33109141083672,0.55661130099708,4.08249017659979e-06,3.59853706506383e-05,"up"
"gene-hob",53.3591352176783,-2.19577513234044,0.520633708875597,4.09700490991964e-06,3.60522579140013e-05,"down"
"gene-RpL22",43115.8811424463,2.03144096525778,0.478114534904672,4.09394403796243e-06,3.60522579140013e-05,"up"
"gene-LOC142979336",880.637544439071,-1.89522861044479,0.444473673358547,4.11253940192979e-06,3.6158391194332e-05,"down"
"gene-LOC142981304",231.757618527731,-2.55934852255903,0.617648231948443,4.15037323576234e-06,3.64294986376779e-05,"down"
"gene-LOC142982290",775.246522470795,2.1896546566735,0.520134315213231,4.14761819521228e-06,3.64294986376779e-05,"up"
"gene-LOC142987190",487.683983647093,4.39314232544048,1.11618021731462,4.19034182265898e-06,3.67325145461452e-05,"up"
"gene-LOC142978495",235.964964828335,2.24445193973845,0.534873986704871,4.19195266866672e-06,3.67325145461452e-05,"up"
"gene-LOC142973009",7089.81639989879,1.63371850319432,0.379180614105291,4.23176558139412e-06,3.70501931894977e-05,"up"
"gene-Cnep1r2",867.998016972975,3.12611332005255,0.768536182559565,4.25368186586082e-06,3.72107800198413e-05,"up"
"gene-LOC142975934",20191.9640001206,2.65965319011145,0.643423534909356,4.27189351638799e-06,3.73387166293862e-05,"up"
"gene-Usp7",2739.64472022107,-1.69191532884916,0.394779022916223,4.29016249096936e-06,3.74669392038515e-05,"down"
"gene-Y-b",1685.93931657364,-4.37464609067421,1.11346939965337,4.30836016493125e-06,3.75943246579499e-05,"down"
"gene-l(3)05822",1197.78629251183,-2.96709301232777,0.725726332925774,4.32454628179741e-06,3.77039587885352e-05,"down"
"gene-LOC142979827",292.784355186404,3.14576088776743,0.775836177093732,4.34031110534856e-06,3.78097394198147e-05,"up"
"gene-LOC142980177",1748.63769408182,3.68285905901289,0.920872089297131,4.37348397329709e-06,3.80668630117246e-05,"up"
"gene-LOC142980741",285.207675830846,-3.11914633405568,0.7700993612419,4.38601853161809e-06,3.81440709391348e-05,"down"
"gene-LOC142977083",13668.805255976,2.58460018712748,0.626632547199064,4.40060474661131e-06,3.82070854146987e-05,"up"
"gene-RpS30",28768.798343959,1.91043522192766,0.448765902474264,4.39903367340181e-06,3.82070854146987e-05,"up"
"gene-LSm3",568.48936682436,2.27512546861256,0.544455279510329,4.43380778946295e-06,3.84632825735911e-05,"up"
"gene-LOC142977276",92.2870696946676,-2.44589042119885,0.590571996162946,4.47834614406053e-06,3.88173050455205e-05,"down"
"gene-LOC142979424",4694.37174799402,4.33662697061571,1.10380137915793,4.48727520442329e-06,3.88300373051092e-05,"up"
"gene-Rpb11",496.701110007403,1.62734863319976,0.377151047325126,4.48410087184912e-06,3.88300373051092e-05,"up"
"gene-Uxs",726.110989272605,1.18462252901212,0.26785913840482,4.56147942082784e-06,3.94393694109783e-05,"up"
"gene-dbo",263.777252860771,-2.92246206074167,0.720068779239386,4.56604270801698e-06,3.9446061900794e-05,"down"
"gene-LOC142977458",281.603869771079,1.55433671877151,0.359423299799349,4.59911243004655e-06,3.96988062991581e-05,"up"
"gene-LOC142980061",61487.643184757,-3.90967118518578,0.992339457588152,4.65028256271024e-06,4.01072423179897e-05,"down"
"gene-TOR1",154.002647540063,-2.27793701551074,0.547166920066376,4.68428033393604e-06,4.03670184406243e-05,"down"
"gene-LOC142972265",125.774073429623,-2.78230517122168,0.682548999242885,4.69075421667194e-06,4.0389372535612e-05,"down"
"gene-Bug22",258.036038105516,1.36259018776979,0.311795376844065,4.69628473602031e-06,4.04035736379929e-05,"up"
"gene-Hakai",278.625869742185,-1.55879198138756,0.36138103775276,4.70848626093621e-06,4.04750965948356e-05,"down"
"gene-spn-E",122.503657790156,-2.51371899491437,0.611202427606219,4.73973820378612e-06,4.07101276414303e-05,"down"
"gene-LOC142987806",101.536875265747,3.15503132602037,0.782062537733398,4.76371665802067e-06,4.08823498845797e-05,"up"
"gene-mRpL35",663.610118851354,1.83839552655534,0.432807660769204,4.81662655105174e-06,4.13023742969099e-05,"up"
"gene-LOC142985478",27269.3871480837,4.04030604316429,1.02350624221544,4.85242510899932e-06,4.15733484356604e-05,"up"
"gene-LOC142980159",288.930543675833,-2.03454824126771,0.484290122688476,4.85621438018857e-06,4.15733484356604e-05,"down"
"gene-gus",1045.97725537283,-3.71049955468934,0.938504302017601,4.8885727470038e-06,4.17816439214364e-05,"down"
"gene-LOC142983880",394.489387106795,-2.87418010719292,0.709775081621499,4.88738362807207e-06,4.17816439214364e-05,"down"
"gene-LOC142976556",76.3344847371446,-3.07926224943162,0.764478653977274,4.94992935178557e-06,4.22473277097682e-05,"down"
"gene-LOC142982535",833.402498306756,-2.91607114025052,0.72187610894025,4.95117577386332e-06,4.22473277097682e-05,"down"
"gene-bonsai",480.393733050174,2.53621881154491,0.617088132604545,4.96432129383013e-06,4.22901674867198e-05,"up"
"gene-mub",238.86767577398,-2.30852399871461,0.558544130667099,4.96101807703805e-06,4.22901674867198e-05,"down"
"gene-LOC142980422",109.795459889327,-2.72085034215044,0.668461700478922,4.98827813784351e-06,4.24595056540891e-05,"down"
"gene-Uccr",3256.15174332796,2.81081631640759,0.691851335026129,5.0593197161484e-06,4.30290181741052e-05,"up"
"gene-LOC142984940",1330.97117037056,-2.33221751918547,0.566293203236905,5.0790488509571e-06,4.31615498273171e-05,"down"
"gene-LOC142978239",4235.76919866587,3.36937700975343,0.844591949278585,5.15965580213585e-06,4.38107805059007e-05,"up"
"gene-LOC142974964",133.734574718845,2.02738241631123,0.483584166758534,5.19400486332972e-06,4.40664960287387e-05,"up"
"gene-LOC142979910",35782.3065789899,-5.21829803572065,1.37438433314496,5.2661537631962e-06,4.46422318199287e-05,"down"
"gene-LOC142974566",5743.38431342593,4.82161277672349,1.24881047798484,5.29313983638229e-06,4.48344879550363e-05,"up"
"gene-DNApol-epsilon255",39.784439067685,-2.84886361661053,0.702651665989494,5.30923585804378e-06,4.4870160184509e-05,"down"
"gene-eIF2Bbeta",98.8849965196189,-2.61981211275616,0.642928127498983,5.31028216592844e-06,4.4870160184509e-05,"down"
"gene-Smr",795.630210669662,-2.43115307543606,0.59437311658473,5.30350660211136e-06,4.4870160184509e-05,"down"
"gene-LOC142979149",1014.4559925836,3.21730330072674,0.804683548748854,5.35202955393591e-06,4.51862349200915e-05,"up"
"gene-SMC3",368.498412484394,-1.49029306559651,0.346597536017579,5.42337952630783e-06,4.57515242049145e-05,"down"
"gene-DCTN6-p27",444.280801438805,1.97944414230416,0.472177405984831,5.46407117715893e-06,4.60574744568619e-05,"up"
"gene-mRpL48",340.838325621279,2.54553706600049,0.625455841784286,5.4794360623987e-06,4.61496192634065e-05,"up"
"gene-LOC142983213",24474.6493648794,3.76394411134232,0.957302597410535,5.50779042135197e-06,4.63509282831641e-05,"up"
"gene-upSET",477.321563610293,-2.00637076705797,0.481088905581181,5.52132639080548e-06,4.64273083427182e-05,"down"
"gene-LOC142979021",333.25273542718,-2.0635511033719,0.496664453249876,5.53348203171928e-06,4.64919676757044e-05,"down"
"gene-Surf1",535.578880278786,2.65438165167907,0.653224284600669,5.55786818407587e-06,4.66591998356692e-05,"up"
"gene-mRpL43",469.154022474435,2.73921333622415,0.676746105763126,5.6310045305664e-06,4.72350984393201e-05,"up"
"gene-SmE",604.38359966535,2.16011112642991,0.521064877518028,5.67505824198647e-06,4.75663094195485e-05,"up"
"gene-LOC142981198",887.415215507929,3.94108839623423,1.00985962403229,5.72208107105147e-06,4.79218535395381e-05,"up"
"gene-l(2)gl",4903.36972944569,-2.14759027773011,0.524364818433514,5.75726668712674e-06,4.81777702676763e-05,"down"
"gene-wal",4694.97689412079,2.79232027426107,0.693793405397522,5.83921598289817e-06,4.88242878570039e-05,"up"
"gene-gkt",27.5762958393987,-2.84813157324384,0.701854734096131,5.84612221245424e-06,4.88428027541322e-05,"down"
"gene-Sec20",122.031187211246,2.12581817606391,0.512558512839423,5.85699449898253e-06,4.88943967397018e-05,"up"
"gene-ClpX",1428.44049496342,-2.23173118078266,0.544191201554657,5.86840289075523e-06,4.89503798820208e-05,"down"
"gene-LOC142981587",5369.35268034477,1.53048693100367,0.360783668559411,5.95348247636997e-06,4.96202983018506e-05,"up"
"gene-LOC142979990",14837.7316999537,-3.2849566546039,0.829089148614372,5.9672643835955e-06,4.96953777865833e-05,"down"
"gene-LOC142974122",150.063765410487,3.20075116835352,0.807040535484063,6.03412809887699e-06,5.02120491681131e-05,"up"
"gene-e(r)",186.07979226992,1.71549869659058,0.40611401038886,6.03992602804732e-06,5.02201517188279e-05,"up"
"gene-LOC142975049",46.2204919840821,4.78894474088876,1.24201516093113,6.04524016784161e-06,5.02242219850209e-05,"up"
"gene-LOC142972549",347.352234747263,-2.64609000864356,0.656630337170664,6.1389658675809e-06,5.09622286136501e-05,"down"
"gene-LOC142980128",62.4382830000356,-3.85735706267535,0.985429437323303,6.15978794873419e-06,5.1078394867958e-05,"down"
"gene-LOC142979735",240329.324700893,-3.71899443897861,0.957036022796694,6.16277271413595e-06,5.1078394867958e-05,"down"
"gene-LOC142976508",235.107671639313,2.97877871476932,0.746441185033637,6.18353718059167e-06,5.12097231901028e-05,"up"
"gene-LOC142985486",84.3980232861544,-2.98904389031199,0.748267511103527,6.20994012235027e-06,5.13875013304184e-05,"down"
"gene-Dph1",343.663017040093,2.08754973380381,0.504912772127055,6.28431374104979e-06,5.19616410201178e-05,"up"
"gene-bur",691.87683926042,-1.90928914160551,0.458875277123905,6.30053391366114e-06,5.20544111438194e-05,"down"
"gene-RpS8",30490.1234674007,1.7302471852951,0.410456478195444,6.3287421142661e-06,5.22459995317289e-05,"up"
"gene-mRpL17",512.434849816873,2.17535097372429,0.529470727852303,6.48887573959584e-06,5.35255122418326e-05,"up"
"gene-LOC142974784",844.636994683242,-3.75117958870486,0.967852683881438,6.51277364167169e-06,5.3648668368438e-05,"down"
"gene-LOC142977116",2042.57058947773,3.16129273190157,0.7992169723607,6.51411304684972e-06,5.3648668368438e-05,"up"
"gene-LOC142975021",687.316215809613,2.50972615887373,0.620433997762629,6.61337979671394e-06,5.44231491571479e-05,"up"
"gene-mts",2463.25469756335,-1.54474558227185,0.364336486561125,6.62055634199099e-06,5.44391718168453e-05,"down"
"gene-LOC142984472",195.282903277063,-3.45595221727501,0.884601652522337,6.63105991315547e-06,5.44825048902514e-05,"down"
"gene-sgl",147.625939092163,-5.03626744401241,1.3377517303647,6.64495448880626e-06,5.45536090129915e-05,"down"
"gene-LOC142980932",3227.38690569086,2.53361525677827,0.627487669540253,6.70087022660784e-06,5.49693136792653e-05,"up"
"gene-LOC142979890",181.683779060725,2.90666288176463,0.730669455583866,6.70793438987946e-06,5.49839346446025e-05,"up"
"gene-cib",25009.0883977812,-3.99204063978521,1.0403042691099,6.71940139855256e-06,5.50345936734321e-05,"down"
"gene-LOC142987645",107.981236948826,1.20399022139513,0.277943513733952,6.76335211221818e-06,5.53510184655592e-05,"up"
"gene-LOC142987425",871.476080564349,1.22314283887607,0.282657095881718,6.77195688980499e-06,5.53779035529221e-05,"up"
"gene-Mf-cpa",99.4039887839415,4.12036173055477,1.06927992013582,6.82192064798834e-06,5.57426954046771e-05,"up"
"gene-EcR",3076.11067245379,-4.37196362944764,1.15084500370365,6.91251692014691e-06,5.64386675597877e-05,"down"
"gene-LOC142987131",3761.03001913362,3.59392261518947,0.922919960891039,6.95588062834163e-06,5.67061016897357e-05,"up"
"gene-LOC142978974",748.406740125366,2.16983382660235,0.529930918119401,6.95616636482156e-06,5.67061016897357e-05,"up"
"gene-LOC142974251",169.711018770956,2.80755525592761,0.704759845727746,6.99035538991691e-06,5.69402187864124e-05,"up"
"gene-ATPsyndelta",5397.23133939589,2.731295661081,0.68331810817984,7.00697000441928e-06,5.70309286520756e-05,"up"
"gene-LOC142973673",188.25309199928,-2.29582952645795,0.566130301216339,7.03902591778677e-06,5.72470779720002e-05,"down"
"gene-Ack",122.11589757534,-1.89234143697073,0.456517188434407,7.05733604768057e-06,5.73511852118304e-05,"down"
"gene-LOC142973645",130.463111571532,-1.84220572948202,0.443193692882783,7.07854343514371e-06,5.74786561309251e-05,"down"
"gene-LOC142973923",38.962216493956,4.23143772258422,1.09548438004044,7.23811101654096e-06,5.87285547016301e-05,"up"
"gene-yem",221.093863495859,-3.11460983000181,0.794568514781108,7.24902562717135e-06,5.87513803508259e-05,"down"
"gene-RpIII128",70.2338212369903,-2.81889049729509,0.709580683423537,7.25785544007321e-06,5.87513803508259e-05,"down"
"gene-ND-18",2768.98182961197,2.26030049494753,0.555346267776646,7.25623619881014e-06,5.87513803508259e-05,"up"
"gene-Klp31E",197.29118512261,-2.25946415528648,0.55706322701134,7.27844714797274e-06,5.8872288119966e-05,"down"
"gene-LOC142979991",36433.5524284442,-3.55042082864009,0.909519150672909,7.33058764024847e-06,5.92479948253002e-05,"down"
"gene-TFAM",506.519181981782,1.47988794967852,0.3493631420515,7.37005068498109e-06,5.95207351673027e-05,"up"
"gene-LOC142978428",270.127315045853,3.42833716178254,0.882076818287008,7.42590371433299e-06,5.99253160203151e-05,"up"
"gene-LOC142976793",1577.84902508506,3.2901120162572,0.842228300608968,7.43577689565884e-06,5.99423704053711e-05,"up"
"gene-Ube4B",1859.63766279502,-2.95102670618911,0.751629522564939,7.44529154026367e-06,5.99423704053711e-05,"down"
"gene-Fnta",2672.73821405162,1.81558604020099,0.437311124499003,7.44041143571991e-06,5.99423704053711e-05,"up"
"gene-Tango10",221.787107007476,-1.82690878734411,0.440818941471326,7.45277960131786e-06,5.99562872099837e-05,"down"
"gene-COX7B",3707.71554548787,2.28014325713865,0.564059497482092,7.56230837563713e-06,6.07904480234614e-05,"up"
"gene-LOC142982254",1688.30458966793,1.63971695157599,0.393039895503506,7.70827816549441e-06,6.1916030634874e-05,"up"
"gene-EMC8-9",646.309516477048,1.56134844926136,0.370837318898643,7.71558109637388e-06,6.19269076432168e-05,"up"
"gene-E(z)",83.7824767652813,-3.52981363647368,0.911821729627177,7.7282299795296e-06,6.19806425939161e-05,"down"
"gene-NitFhit",549.26197061331,-1.70542575936665,0.40986343313605,7.79044045756543e-06,6.24314743366098e-05,"down"
"gene-Ttc19",319.848329097578,2.22680760766365,0.549029114214708,7.82976435565178e-06,6.26983438017961e-05,"up"
"gene-MrgBP",135.154712285263,2.03315062468784,0.496327500876908,7.88960783575913e-06,6.31289912146445e-05,"up"
"gene-LOC142974836",49.2281900384665,3.17228290622294,0.810928771021453,8.01876202861821e-06,6.41131434085373e-05,"up"
"gene-mRpL9",423.114048491969,2.1990418786456,0.54264434138488,8.06433275890952e-06,6.43768121569051e-05,"up"
"gene-LOC142979030",115.885757120732,1.51291630767634,0.35941613848006,8.06016053193506e-06,6.43768121569051e-05,"up"
"gene-HnRNP-K",686.168429960333,-1.07435679112132,0.248894153278128,8.07029201390597e-06,6.43768121569051e-05,"down"
"gene-LOC142981836",574.063184889928,2.76057608851505,0.69749566853575,8.10312335972852e-06,6.45892145289234e-05,"up"
"gene-Pde11",181.027534728229,-2.11496934040455,0.520773081807721,8.17081536255688e-06,6.50789502098066e-05,"down"
"gene-LOC142983921",170.66335004834,2.29924923422805,0.570637319468078,8.23785663642462e-06,6.55627580926455e-05,"up"
"gene-LOC142976534",142.556337040646,-3.34437198487989,0.865514714325215,8.34163014168094e-06,6.62873051716783e-05,"down"
"gene-LOC142978549",240.951589050709,-2.56429979682826,0.646016382462042,8.33641658071697e-06,6.62873051716783e-05,"down"
"gene-LOC142975423",1149.0337874417,-2.23281398348725,0.55416627239842,8.40524413991615e-06,6.67418699439566e-05,"down"
"gene-LOC142981941",474.886984268328,-3.42476332091857,0.891220918256046,8.41597715700564e-06,6.67761602167902e-05,"down"
"gene-LOC142985415",280.166870280234,3.18323953173583,0.819441348580248,8.42264604061119e-06,6.67781761483339e-05,"up"
"gene-sno",390.013578811791,-2.87462899295095,0.735150825511933,8.51637485405066e-06,6.74699103734151e-05,"down"
"gene-Dronc",211.235335178438,-2.17099577132443,0.537852539565381,8.6143084636177e-06,6.81938791682588e-05,"down"
"gene-Pmi",1762.88808642288,1.44917127690821,0.343134647554417,8.64877586911531e-06,6.84147088126827e-05,"up"
"gene-Ufsp1",243.92603334039,1.92201018948932,0.469568693902574,8.76061524112909e-06,6.92467765073302e-05,"up"
"gene-RpL23",46414.2364700461,2.13084310990762,0.528133731252546,8.77495892738245e-06,6.93075284021634e-05,"up"
"gene-LOC142979225",144.038639051905,-2.71783255051521,0.691597212817123,8.78392795820822e-06,6.93257695564424e-05,"down"
