"gene_id","baseMean","log2FoldChange","lfcSE","pvalue","padj","regulation"
"gene-LOC142975399",656.175370384261,-1.22243402325164,0.426114888044544,0.000338681848473395,0.0251519657789278,"down"
"gene-LOC142980935",1078.64780920524,2.79858490755805,1.10146198764783,0.000351810304182563,0.0256539124829739,"up"
"gene-LOC142972999",416.955348632949,3.05437236068193,1.2426791572264,0.000380065282802057,0.0272878996124395,"up"
"gene-LOC142985757",76.9048707677212,1.41933501150066,0.513513411194754,0.000381388256458014,0.0272878996124395,"up"
"gene-LOC142987839",25.9299862319758,2.98156139827526,1.1877733746788,0.000384546907815488,0.0273085699609865,"up"
"gene-LOC142974120",3335.68717880552,-1.22443946237341,0.43433619963065,0.000389582611228357,0.0274612453959189,"down"
"gene-SmydA-1",41.6078135011396,3.14446552785001,1.30394811412473,0.000412502249688134,0.0278701385316171,"up"
"gene-LOC142974059",159.284583479754,2.99130304189755,1.21476381799232,0.000398598864641498,0.0278701385316171,"up"
"gene-serpin-29",96.2000130970867,2.78075018574473,1.13233881141949,0.000410553951906511,0.0278701385316171,"up"
"gene-LOC142982641",2272.93636646731,-2.67405975546282,1.0924858026734,0.00041295602490101,0.0278701385316171,"down"
"gene-LOC142986688",1353.70849922288,-1.36268838145277,0.498202788967502,0.000408065565908674,0.0278701385316171,"down"
"gene-GSTd3",1787.415484528,2.93290992037688,1.22692891645848,0.000435080906346479,0.0281648292843067,"up"
"gene-LOC142973201",252.980663434411,2.42116544473397,0.973579872643915,0.000435058574784138,0.0281648292843067,"up"
"gene-LOC142984753",819.782081779873,1.69516717699691,0.644582273512624,0.000427780677728215,0.0281648292843067,"up"
"gene-LOC142983720",12636.9437745063,-1.38237240943313,0.508506171120133,0.000434773858212771,0.0281648292843067,"down"
"gene-LOC142972778",8482.29728539372,-1.03936043427056,0.360292288669886,0.000433661897233704,0.0281648292843067,"down"
"gene-LOC142975219",537.218848251693,0.876726917461827,0.293039394129293,0.000427341569752689,0.0281648292843067,"up"
"gene-TpnC25D",1239.85351926424,3.08681943990675,1.30017507304067,0.000441317547731189,0.0283755255689865,"up"
"gene-LOC142972882",237.109616729375,3.08828535963258,1.30047849461551,0.000445563227116811,0.0284562393908964,"up"
"gene-LOC142975581",151.389564483508,1.7702800558064,0.681126577640686,0.000448845156881783,0.0284747367525803,"up"
"gene-slgA",101.268278343499,1.76830370600952,0.680420613693241,0.000455503374795641,0.0285169086483903,"up"
"gene-yps",21316.056592475,0.771862282056894,0.253024292143288,0.000453557799372023,0.0285169086483903,"up"
"gene-wupA",20954.0614908036,2.37611145909028,0.963145864205792,0.000472344306373932,0.0292324267364721,"up"
"gene-LOC142978316",25.4478095254553,-2.13501418046219,0.813255456200928,0.000473076262864302,0.0292324267364721,"down"
"gene-LOC142978752",1814.12605364932,3.30524080802919,1.42655065481065,0.000478490404237928,0.0293762237853427,"up"
"gene-LOC142973183",79.645931296462,3.98201747875038,1.77338537102348,0.000486679497250928,0.0294132103422732,"up"
"gene-LOC142979365",75.3798705136061,3.08388056588135,1.32615680764375,0.000503820227594633,0.0294132103422732,"up"
"gene-Marc",264.293795684439,2.89517040161586,1.22897405405427,0.00049797678731269,0.0294132103422732,"up"
"gene-LOC142976995",30.9586701736,-2.72101995080828,1.03760706232878,0.000492647296395264,0.0294132103422732,"down"
"gene-LOC142977501",2797.65208122806,2.60868583256318,1.07965065332295,0.00050330083527858,0.0294132103422732,"up"
"gene-LOC142973388",221.190829253984,2.34147432131271,0.959952418330201,0.000493736480767225,0.0294132103422732,"up"
"gene-Pdp1",182.01926794044,1.47552426870384,0.555109468946988,0.000493297966335066,0.0294132103422732,"up"
"gene-LOC142974889",2694.60447111116,-0.790209027479857,0.263218902807254,0.000494853163758115,0.0294132103422732,"down"
"gene-LOC142981595",1199.00124274921,3.27094627052365,1.45060656133976,0.000517803449699984,0.0299505878707788,"up"
"gene-sta",7193.07545095051,1.18302162728952,0.429214351731805,0.000519319777078447,0.0299505878707788,"up"
"gene-LOC142987658",21128.3096299031,3.55030237027589,1.62351547882385,0.00054136116737378,0.0304898316521042,"up"
"gene-LOC142984039",135.387572056473,1.72335181192632,0.676125819572664,0.000535942721409977,0.0304898316521042,"up"
"gene-LOC142974785",57.809256371035,1.66018126730137,0.647709619833559,0.000545729854931455,0.0304898316521042,"up"
"gene-Rack1",16110.4746180456,1.11294226939805,0.401213981370187,0.000542451159374308,0.0304898316521042,"up"
"gene-RpS24",21510.8674482221,1.40842260349496,0.534860061199183,0.000553631784473247,0.0306300003549269,"up"
"gene-LOC142976512",47.283455972124,2.47093705266934,1.03522219351046,0.000558051674325914,0.0306960678201468,"up"
"gene-LOC142975624",12.7991655325969,3.54161894515211,1.48320064972704,0.00056988096260907,0.0310061072959906,"up"
"gene-LOC142986267",27.7900905334908,-1.85117322212095,0.740511127374767,0.00057020478949121,0.0310061072959906,"down"
"gene-Stim",311.72745027755,-1.34199399018494,0.511814032241601,0.000590388889106885,0.0319212537996654,"down"
"gene-ITP",37.6378441412758,2.01174618921834,0.825341796989408,0.000597006181913081,0.0320966713394626,"up"
"gene-LOC142975743",343.768088752381,1.59036497481031,0.62577164627007,0.000603211598442502,0.0322480987122407,"up"
"gene-RpL10Ab",16045.0957791942,1.14347898663456,0.420779131749557,0.000609603338770009,0.0324077395069017,"up"
"gene-LOC142983189",159.142440200451,1.92522405258398,0.793087417625216,0.000631587136399095,0.0333507367651736,"up"
"gene-LOC142977123",102.551501134422,-1.15005756029428,0.426378260187819,0.000634350919976506,0.0333507367651736,"down"
"gene-ftz-f1",116.072315336684,1.58729405733499,0.630226374379761,0.000638708959513711,0.0333953541688597,"up"
"gene-mRpS12",341.389392815158,1.39620875401049,0.541573785625746,0.000645133783946984,0.0335469567652431,"up"
"gene-LOC142974959",893.01276221241,3.43005809891086,1.619379900728,0.000656021112251618,0.0339277005662304,"up"
"gene-LOC142984185",4442.34669993443,1.79519511916542,0.737116132710455,0.000665498660135322,0.034079364234453,"up"
