gene_id,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,regulation
gene-nmo,93.3540219915036,-3.175182525207999,1.0414347324985638,-3.836481851580512,0.0001248094145925,0.0007411860173221,down
gene-LOC142984432,1119.8998912757404,2.8247404531976983,0.9074365709253576,3.836243738186533,0.0001249304243542,0.0007413749077811,up
gene-LOC142975024,43.097866262238114,4.00132551609585,1.3919354544962916,3.835959256796791,0.0001250751434308,0.0007418024340491,up
gene-Hakai,274.2362791890877,-1.3041544417690234,0.3620902644072175,-3.835691685757517,0.0001252114042098,0.0007419632035996,down
gene-Dmtn,1324.3899488153347,-2.2538532184382745,0.6904229906500091,-3.83562058872454,0.0001252476339573,0.0007419632035996,down
gene-ND-PDSW,2398.4816136418444,1.732836642295126,0.5025962588214046,3.8331150259067353,0.0001265307514484,0.0007491295707853,up
gene-LOC142987539,307.9048680356953,-2.9862188866917942,0.9724335506883294,-3.8310496887001335,0.0001275977314945,0.0007550087219508,down
gene-AlkB,237.34889920594145,2.513009175883895,0.7867664599177565,3.8306370632765976,0.0001278119129877,0.0007558378886822,up
gene-LOC142979145,6017.931339002246,4.310470401829491,1.5555923797143414,3.826992676535536,0.0001297183726389,0.0007666678804435,up
gene-LOC142983596,1154.3559444638715,1.1755092783207854,0.3229663976182296,3.82585487107957,0.0001303190523473,0.0007697723190447,up
gene-Taz,806.625996925594,-1.663515941716913,0.4820388245575067,-3.8215137655700726,0.0001326350088531,0.0007829991528999,down
gene-LOC142986127,586.1667322661764,-1.117056640882344,0.3061543320126277,-3.820875328206416,0.0001329788651561,0.0007845753044211,down
gene-LOC142976292,4492.262100442217,2.398214196001019,0.7634978710750521,3.819923853821233,0.0001334928792512,0.0007871529858566,up
gene-LOC142973622,176.5033154499918,-2.055774825001828,0.6203926372267096,-3.8193949474622815,0.0001337794187856,0.0007883871406146,down
gene-LOC142980481,3822.760789110013,2.4428962424366163,0.7626439242324065,3.81755862911438,0.0001347787650117,0.0007938181503031,up
gene-Ccm3,1090.075473059767,1.0586331063975865,0.2884331644380946,3.817138325900941,0.0001350084860543,0.000794712581982,up
gene-LOC142976014,235.06625263478304,-1.7155758931585166,0.5003736730675639,-3.816489526475888,0.0001353638183896,0.000796344953489,down
gene-LOC142976113,142.521035769411,-2.408861268813678,0.7488372779939927,-3.815724659535505,0.000135783849789,0.0007983558495372,down
gene-LOC142978777,485.4915642996901,-1.9936089074045844,0.5989999437756593,-3.8148067721456105,0.0001362895342476,0.0008008677467273,down
gene-Pitslre,1508.0251930424622,-2.573030378990277,0.8157040080224158,-3.813624010904681,0.0001369437598227,0.0008042491119165,down
gene-Pi3K68D,957.8207210922776,-1.788237542500183,0.5271171693978848,-3.8131355669893767,0.0001372147970031,0.0008053774772921,down
gene-cyst,63.47823139190785,-2.2692275724991933,0.6977673430614157,-3.812905612012345,0.0001373425737384,0.0008056641667522,down
gene-LOC142980729,388.95530153307095,2.377914252099584,0.7416787824943497,3.811944946674054,0.0001378775900828,0.0008083380597218,up
gene-LOC142987190,482.517730690859,3.442139363897931,1.1776592019124423,3.810713137387099,0.0001385664855761,0.0008119105156579,up
gene-LOC142977386,404.63020920014606,2.459164961350021,0.7730380863956337,3.8080239639313143,0.0001400817008155,0.0008199483925388,up
gene-LOC142977255,300.8829124968058,2.750530394616765,0.8906381556406041,3.807993506032569,0.0001400989513655,0.0008199483925388,up
gene-Surf1,529.1434691543558,2.1965319635816405,0.6747415394919053,3.805639552859632,0.0001414382380041,0.0008273123755348,up
gene-Rich,128.56343598249762,-2.3395440707742443,0.7285809796466312,-3.8041586470668967,0.0001422869719631,0.0008318001848954,down
gene-dpa,25.2985385389098,-3.8081834662660583,1.2404527295772596,-3.803527246174622,0.0001426502958032,0.0008334468055314,down
gene-LOC142979544,118.19958504022031,-1.7410615549761297,0.5108324060465719,-3.802879517961854,0.0001430239225749,0.0008351517035026,down
gene-SmF,327.04739448034184,1.9558058510986305,0.587117214974367,3.801309123083987,0.0001439335972896,0.0008399829774359,up
gene-sloth1,162.25482607729643,2.228319104658761,0.6883931655198534,3.79881984227916,0.0001453867219783,0.0008479784407048,up
gene-Ada,421.6056795540776,1.662032864452683,0.4846676542610022,3.7941689927318905,0.0001481387579346,0.0008635364376009,up
gene-LOC142984783,101.08287858033816,-2.251632462093015,0.7016129932168471,-3.793038239924048,0.0001488152287678,0.0008669846118912,down
gene-LOC142977333,474.73004807172816,1.0741191110808426,0.2952200403552845,3.79242971843336,0.000149180478327,0.0008686167383251,up
gene-mRpL48,334.73371240940816,2.0728106927901635,0.6309186931195034,3.79220051902017,0.0001493182681359,0.0008689233539702,up
gene-LOC142981333,804.6959657824301,-3.137454195428653,1.0522673029762628,-3.7918348663367136,0.000149538338832,0.0008697081620848,down
gene-Trim9,113.4081204091857,-2.622836222881892,0.840731168922126,-3.79039412248298,0.0001504084363999,0.0008742704500763,down
gene-Gli,278.0229810940531,-2.4992669548823745,0.792962616111363,-3.789937259287655,0.000150685340172,0.0008753814838565,down
gene-Rrp4,211.67749006491752,1.6659512015519509,0.4864922140261228,3.789562407080036,0.000150912895621,0.0008757066092123,up
gene-LOC142976283,2506.906353754775,3.9921698317107626,1.4422338776811654,3.789655189158649,0.000150856541802,0.0008757066092123,up
gene-LOC142983921,168.19521908797438,1.9077299958624752,0.5727065854142825,3.7872923327101824,0.0001522978793864,0.0008832411675554,up
gene-Naxe,904.2756781418476,1.5857299261829736,0.4594999744240549,3.7869626564909487,0.0001525000087034,0.0008839111804859,up
gene-pds5,331.270818067235,-1.4752198453887668,0.4232591086849294,-3.7859532354864016,0.0001531204709671,0.0008865006506871,down
gene-retm,231.9431666888238,-2.750382575351127,0.8939483792726074,-3.78601577019754,0.000153081963723,0.0008865006506871,down
gene-RpL7A,26414.202723088223,1.2536293655393669,0.3501138564231742,3.7854322447161066,0.0001534416380972,0.000887856462618,up
gene-LOC142981527,1788.8062821655392,-1.2404274391502104,0.3475191612935567,-3.783951030166668,0.0001543582071613,0.0008925847073694,down
gene-NKAIN,129.275503068572,-1.853849962286216,0.5547242080625524,-3.783829428656564,0.0001544336821019,0.0008925847073694,down
gene-Zip99C,913.1141862260428,-2.066112148286529,0.6326289537191748,-3.7831980969100742,0.0001548260921846,0.0008943463061285,down
gene-snRNP-U1-70K,217.6631058048104,-1.4683541550137675,0.4215409906904631,-3.782635570356263,0.0001551765262443,0.000895357152841,down
gene-anne,122.82877008571502,-2.737476180403661,0.8909566710103677,-3.782637331524935,0.0001551754279347,0.000895357152841,down
gene-LOC142977217,29866.340636976573,4.175046760942862,1.5002220550011127,3.782069522547798,0.0001555299074061,0.000896382701804,up
gene-LOC142977338,29866.76679891338,4.175072223111294,1.5002223329386202,3.782083318002388,0.0001555212859667,0.000896382701804,up
gene-LOC142986602,337.15417428732627,1.6179489929794597,0.4715388464994062,3.781559424211684,0.0001558490082692,0.0008977149138852,up
gene-LOC142979508,1503.74832297825,1.890198034153956,0.5671664957776167,3.7789144990500345,0.0001575134917072,0.0009067908685029,up
gene-LOC142979487,86.24111635371871,3.112906516464069,1.0522487431512535,3.77840908955151,0.0001578334499764,0.0009081206448195,up
gene-LOC142980905,2377.95833252504,2.1298372556618057,0.6566584961391027,3.776469252266248,0.0001590671857218,0.0009147035293876,up
gene-LOC142978140,792.4856869028587,1.3734186713771086,0.3905068656471511,3.7762714895292286,0.0001591934712416,0.0009149142798216,up
gene-LOC142981424,111.63856416719013,-1.7579910837394837,0.5216455444493385,-3.7754837516206106,0.0001596974347178,0.0009172941565361,down
gene-rt,39.61191036965758,-2.0861512521825927,0.637425921283197,-3.7741025030901976,0.000160584728826,0.0009218719500153,down
gene-Arf102F,2905.728842299615,1.1554908072280958,0.3218466537435838,3.7722199410124646,0.0001618015315901,0.0009283351506128,up
gene-LOC142973202,4388.0807078155,1.551195467520334,0.4512639416927014,3.770237613136451,0.0001630921928554,0.0009352146137502,up
gene-LOC142972533,42737.16561822312,2.8277555774196297,0.9321564866323176,3.769728950924673,0.0001634249328076,0.0009365964565791,up
gene-ATPsyndelta,5320.021535405174,2.228461201694155,0.6961605353556041,3.7687595503433617,0.000164060832768,0.000939713198689,up
gene-LOC142974769,77.63801159028822,3.650283488677823,1.291571455342348,3.767846066887869,0.0001646621824634,0.0009426286575457,up
gene-LOC142980304,1251.7549523067407,5.417023275674925,2.2468225740420253,3.766038867318095,0.0001658579836312,0.0009489419500698,up
gene-LOC142979809,243.0814554757176,2.653025699779912,0.8644675455684644,3.7653752810460097,0.0001662991173978,0.0009509328242464,up
gene-heca,999.7562936196992,-1.492213121625387,0.4321892824752686,-3.764430199427048,0.0001669292872489,0.0009540018112821,down
gene-Ago2,5970.499593004388,-1.3305633836435071,0.3787681481459607,-3.762792260100011,0.0001680267704918,0.0009587858445645,down
gene-LOC142978904,558.8062826683553,1.6562534572445595,0.4871351392046123,3.762849545842281,0.0001679882725369,0.0009587858445645,up
gene-Tao,77.90988231648535,-3.3861894418841043,1.160209353174466,-3.762760392693649,0.0001680481900583,0.0009587858445645,down
gene-RpL7,26730.362933229288,1.3657606365346775,0.3886824365238265,3.7623943593741975,0.0001682944023432,0.0009596541702333,up
gene-LOC142985618,26448.82670205744,3.992738744109804,1.4443058480282929,3.7622284866870017,0.0001684060882881,0.0009597548538007,up
gene-heph,147.18641925797763,-1.491133244818501,0.4319126719826906,-3.761091467754704,0.0001691735486921,0.000963590631418,down
gene-LOC142984499,1389.8916812892928,2.7192327264399365,0.8948649411237654,3.7605304347059727,0.0001695534435055,0.0009652158381824,up
gene-PH,86.59812179142936,-2.8250101514904635,0.9270313648511308,-3.75888635918279,0.0001706713302022,0.0009710380531627,down
gene-Ack,120.52036067356356,-1.560626170056017,0.4572462146675642,-3.758042433909836,0.0001712478449709,0.0009737753502052,down
gene-LOC142985071,162.4144597411222,-1.1063719895252313,0.3082073677699955,-3.7566515227510826,0.0001722020238396,0.0009786559339259,down
gene-Ubqn,819.9488799746623,-1.5175367836844096,0.4421603879283288,-3.755821948888861,0.0001727734979862,0.0009813573143824,down
gene-Urod,636.7970622583398,1.845249944969502,0.5562384655306833,3.755600006937249,0.0001729266907997,0.0009813929723364,up
gene-Nedd8,2779.2626645182536,1.8469762962789067,0.5577194133429106,3.755534292681909,0.0001729720737957,0.0009813929723364,up
gene-Syx5,1246.7828535811789,1.108508175206101,0.3088165827029909,3.7548603465959975,0.000173438155447,0.0009834906959153,up
gene-asl,169.096089083222,-1.7650694759656216,0.5282626522091464,-3.754420791125341,0.0001737427754333,0.0009835787625337,down
gene-Chrac-16,63.10443899028127,1.8463957400736213,0.5555636597625279,3.754547797962034,0.0001736547057204,0.0009835787625337,up
gene-LOC142982732,320.1968803822561,2.243360378843145,0.7054295732342779,3.754470708387905,0.0001737081565474,0.0009835787625337,up
gene-LOC142972368,601.1979043083146,1.6392813100710972,0.4835463005678962,3.750870068488609,0.0001762220055625,0.0009970609815836,up
gene-LOC142987345,818.1353443208613,1.2539154556634868,0.3549378449899624,3.7489139491040895,0.0001776020056668,0.0010043122835688,up
gene-CycJ,466.1217832447151,-2.3219691297110554,0.7389820746626035,-3.748111860495751,0.0001781707942824,0.0010069708179627,down
gene-Mrgn1,161.89476754545996,-2.437880618593678,0.7841168438351592,-3.747820879283277,0.0001783775621436,0.0010075815034865,down
gene-Mctp,65.79895041505324,-3.249619501137606,1.105887560752195,-3.747563973882559,0.000178560303651,0.0010080558735435,down
gene-Tmep,3624.199964227913,-1.37613715595397,0.3960169568766636,-3.747160359849757,0.0001788477572542,0.0010091205407929,down
gene-loco,142.84141479235618,-2.1788433124704434,0.6826794605420009,-3.7466308064535374,0.0001792255647615,0.0010103028029074,down
gene-LOC142976161,2144.1385742283583,2.749928698351632,0.912389183283001,3.74658923727267,0.0001792552538518,0.0010103028029074,up
gene-Pa1,156.35584474572912,2.456740461060821,0.7938452314668221,3.745826498897463,0.0001798008301313,0.0010128184730412,up
gene-LOC142982776,48952.37951958799,2.806106058681193,0.9273035117057412,3.744657013896224,0.0001806403797021,0.0010169864068504,up
gene-EMC10,841.6455350240475,1.845755313615547,0.5590185905920222,3.742168255099094,0.0001824392922097,0.0010265478806971,up
gene-LOC142975011,590.1994113648921,-1.5132361620704822,0.442696779102011,-3.741036808813574,0.000183262675535,0.0010306127433535,down
gene-l(1)G0020,77.67130372051416,-2.6974757766763715,0.8816115819629978,-3.7393507477343606,0.0001844961510436,0.0010369780912461,down
gene-mRpS31,628.6934522759607,1.3070051315836426,0.3733398048366708,3.7353015777442953,0.0001874903636111,0.0010526480425624,up
gene-LOC142981595,1191.834233120009,3.820817618208879,1.4026982898240723,3.7353553996957527,0.0001874502664365,0.0010526480425624,up
gene-LOC142974251,168.42799274946597,2.28941236191217,0.7293958314171705,3.734907479384643,0.000187784211313,0.0010537182214799,up
gene-Nop60B,327.2286249797939,-2.414678407179013,0.779566552875945,-3.7336781715628393,0.0001887035915905,0.0010582953622884,down
gene-LOC142976918,1675.8398323234444,-1.6287197424109277,0.4836193093579987,-3.733514847874568,0.0001888260567456,0.0010584006376732,down
gene-LOC142983131,53.6408771738727,-2.213111985718865,0.6997403167382147,-3.7288510339582186,0.0001923548152772,0.0010775881446406,down
gene-LOC142983479,120.96885509554996,-2.277105924403954,0.724176740330792,-3.7277147500620766,0.0001932238963676,0.0010814820595555,down
gene-LOC142984110,18.78236077995533,-4.088999484782567,1.326626446772132,-3.727665291428401,0.0001932618082325,0.0010814820595555,down
gene-Dronc,207.60567421023745,-1.7601257626862403,0.5321813512397369,-3.7243499997699536,0.0001958191003703,0.0010945923096825,down
gene-LOC142987839,25.43788649823694,3.320440792982365,1.1636718819370973,3.7244296213659545,0.0001957573123462,0.0010945923096825,up
gene-LOC142973707,569.9352105089171,-2.521569195869613,0.8255037541022509,-3.7239329743518943,0.0001961430202779,0.0010958028505619,down
gene-LOC142981877,1743.9483474351628,2.751268070728214,0.9192991521078048,3.7237071276292,0.0001963186543366,0.0010961840835962,up
gene-Hrd3,529.8299091817117,-1.3730174154294628,0.3977940131882426,-3.721107549252405,0.000198350934953,0.001106598716755,down
gene-Amacr,507.6073099130918,2.1790493373839874,0.6894900840186341,3.721044243614482,0.0001984006712708,0.001106598716755,up
gene-LOC142974899,1596.3444836460394,-1.5224580334102935,0.448705700986436,-3.7198935011952834,0.0001993068013895,0.0011110456153922,down
gene-LOC142977206,1143.487413365976,1.2910391348273256,0.3706836482968984,3.718572374594,0.0002003518912732,0.0011158968491028,up
gene-Nubp1,912.4876979503048,1.4261619650257673,0.4151606050930908,3.718517134496433,0.0002003957014211,0.0011158968491028,up
gene-LOC142978230,78.93319834759558,1.5477047228961038,0.4565485488821891,3.718304106908122,0.0002005647349106,0.0011162291435297,up
gene-LOC142979991,35284.439269417286,-2.8286259892262886,0.9622194560843416,-3.718137293146455,0.0002006971920802,0.0011163576237402,down
gene-pyd,22.384985630760116,-3.1568332031837,1.030384007704313,-3.717773541861455,0.0002009863110041,0.001117356904368,down
gene-LOC142978428,250.97433471587263,2.543300295220283,0.8386637288656394,3.716186560024802,0.0002022522687133,0.0011237827472818,up
gene-LOC142984495,172.069692874828,-1.201261882640294,0.3432596400464672,-3.715239604971956,0.0002030112325866,0.001127386099571,down
gene-bbx,778.7072648056518,-1.9658650513424831,0.6113190208707029,-3.7126191029049327,0.0002051254778341,0.0011379934109891,down
gene-RhoGAP93B,77.21924888128424,-2.1057160099447487,0.6632223323522234,-3.712595887168458,0.0002051443005995,0.0011379934109891,down
gene-LOC142974003,259.85304405821705,1.343389403650976,0.38870833401741,3.711183044740123,0.0002062928581684,0.0011437431848592,up
gene-LOC142978438,586.998762466373,-1.8561448055771568,0.5706858574379602,-3.709773947607063,0.0002074443850853,0.0011495031696884,down
gene-LOC142986421,21.36584563616728,-2.278628436325125,0.7279205984419542,-3.709430915898895,0.0002077256260351,0.0011504370401198,down
gene-LOC142974069,75.53690967835017,-2.515078829131524,0.8185702517036325,-3.7090634682015033,0.0002080272821333,0.0011514829006155,down
gene-LOC142987594,2343.101373875849,1.182914275998148,0.3370470938083811,3.705756595479696,0.0002107606325267,0.0011659803665045,up
gene-LOC142982568,293.2720596312223,-1.196357658788469,0.341691757807904,-3.7043788884530127,0.0002119093223273,0.0011705091692033,down
gene-LOC142978828,256.7036244577683,-1.5533467554658296,0.4620326857519758,-3.704415571191263,0.0002118786613482,0.0011705091692033,down
gene-Atg17,843.4004041855079,-2.679273083876731,0.900098711710777,-3.704362188155089,0.0002119232825206,0.0011705091692033,down
gene-LOC142978852,42.08435787662416,-5.270980584245676,1.792969124234519,-3.703925159504309,0.0002122889127808,0.0011718945012188,down
gene-LOC142975423,1092.8906753520907,-1.6763441074554066,0.5060897263065741,-3.702687445108975,0.0002133276361222,0.001176991990216,down
gene-LOC142978568,204.05677530729076,1.5026118183135349,0.443478323548419,3.702512002299678,0.0002134752580853,0.0011771701562813,up
gene-LOC142981941,473.4889711978655,-2.7785429210011934,0.9403141268480076,-3.702302685459522,0.0002136515080013,0.0011775059082989,down
gene-alpha-Cat,249.15280051358005,-1.7527066427048028,0.533733272612018,-3.699933508284907,0.0002156559626414,0.0011879117165034,down
gene-Tm2,11699.774720750867,2.8264752431803624,0.9624953160720318,3.697216230787888,0.0002179766658646,0.0012000473724275,up
gene-rhea,187.22722618084515,-1.7887622776889034,0.5483242141904444,-3.695600388756324,0.0002193677790929,0.0012070549440442,down
gene-LOC142984477,128.02905395120632,1.3952335017604818,0.4079631768182268,3.694622338883487,0.000220213848247,0.0012110575156559,up
gene-LOC142976508,232.94311474118052,2.3592229578748998,0.7693685070831524,3.694079186163204,0.0002206850285533,0.0012129952000237,up
gene-Hip1,2327.714814491253,-1.8391059078264116,0.5674941851563167,-3.6932701010808464,0.0002213886582129,0.0012162077687726,down
gene-Pi4KIIIalpha,92.1998712693906,-2.9867282483511017,1.0269629921365624,-3.692690248275051,0.0002218942285166,0.001218329419295,down
gene-LOC142985631,170.7051966620877,-1.81694976452068,0.5596733642014294,-3.692304490001763,0.0002222311690757,0.0012195234100842,down
gene-LOC142979763,171.7902537915016,-1.611049776985198,0.4844499977412553,-3.69212884530076,0.0002223847450195,0.0012197104204271,down
gene-Mpk,126.3242190322582,1.6054506857950532,0.4815784502154229,3.691922812463031,0.0002225650179802,0.0012200435760068,up
gene-Rs1,80.92260737032528,-1.947524013907291,0.6065919193740271,-3.691224771944002,0.0002231768041357,0.0012227405474041,down
gene-Lkb1,169.6505287242408,-1.3256642993930632,0.3858695673670512,-3.6909804184148074,0.0002233913365496,0.0012232593198295,down
gene-l(3)76BDm,273.8372435550246,-1.435734866051363,0.4236445477553001,-3.688470725250231,0.000225605977607,0.0012347239750322,down
gene-LOC142982007,199.85069514077543,-2.063041800126741,0.6548440383679343,-3.687535159876812,0.0002264368137191,0.0012386069440683,down
gene-LOC142977526,81.90546163876165,-1.889902782035997,0.585709524563687,-3.686962584398888,0.0002269467095959,0.0012407311541757,down
gene-Gbs-76A,350.92060428197084,-1.8957243118028857,0.5902814885068115,-3.685730582043168,0.0002280475016105,0.0012460818249134,down
gene-pn,386.1205887091113,1.6026081692848495,0.4815386169559563,3.6831370205673513,0.0002303812442245,0.0012574873581817,up
gene-Sdc,57.080506690079325,-2.23437739552584,0.7226900662037699,-3.6831511340320886,0.0002303684841889,0.0012574873581817,down
gene-pck,83.40638515367958,1.396003086650251,0.4101267282957437,3.682401724487149,0.0002310469463637,0.0012604469169077,up
gene-LOC142972572,9516.179185445491,2.3877220015378167,0.7855062130228027,3.6786906894086977,0.0002344343772032,0.0012782434231374,up
gene-LOC142975337,202.31658002074963,-2.1430869584144245,0.6844730204673126,-3.678503904019952,0.0002346061006324,0.0012784967801149,down
gene-Uggt,233.97707702403383,-2.074673616706957,0.6607553178485636,-3.6762308737454097,0.0002367053189166,0.0012892482338221,down
gene-LOC142987506,2347.6314801655967,0.5266248264000983,0.8842963251519449,3.675502444501328,0.0002373817677772,0.0012922430419744,up
gene-FoxP,221.30762560738808,-2.179158454305859,0.7017353865749466,-3.674936640504197,0.0002379084474192,0.0012944197882772,down
gene-mew,641.5793854757519,-1.706995088358065,0.5219150937749685,-3.674357855668091,0.0002384483445903,0.001296666091227,down
gene-Nipped-A,166.18181777814365,-1.7204860514219746,0.526432802028203,-3.673835689816752,0.0002389364130981,0.0012986283112314,down
gene-LOC142973537,249.3791811569035,-2.31297873746385,0.7570278225083144,-3.6715618574257274,0.0002410727126733,0.0013095418724092,down
gene-l(1)G0004,2454.380957742988,1.6552999592362374,0.5023991407201019,3.671294020279862,0.0002413255260411,0.0013102178959051,up
gene-uri,86.30017344208756,-2.092859527086498,0.6640242453376749,-3.670248171715119,0.0002423150936943,0.0013148911011898,down
gene-Mcm3,69.10740154909575,-1.8088412596496728,0.5601825550219177,-3.668863821344583,0.0002436308021879,0.0013213281604316,down
gene-Hsc20,731.6286204895961,2.4024209538938126,0.7945702990903656,3.668642090984126,0.0002438421598705,0.0013217721326597,up
gene-LOC142972946,60.65395735875257,4.475186854208689,1.7781790823565355,3.668171646926503,0.0002442911660341,0.0013235031484665,up
gene-Usp5,536.2902086534456,-1.3024407156903726,0.3810375453408662,-3.66768714922125,0.0002447543960423,0.0013239046742998,down
gene-LOC142972278,1542.7713189614967,-1.5220952872332023,0.4568318239621445,-3.667904873962166,0.0002445461267809,0.0013239046742998,down
gene-Ehbp1,298.92593256696665,-2.158148076205232,0.6963237356226648,-3.667774201134786,0.0002446711047153,0.0013239046742998,down
gene-LOC142980698,1605.132975270153,-1.9072782703841,0.5998324348565718,-3.665827186676645,0.0002465403773316,0.001332858914949,down
gene-LOC142981515,61.55033717838583,1.7071599518546103,0.5222248908783145,3.6652268881438888,0.0002471194030922,0.0013352820261314,up
gene-GluProRS,369.37002379459096,-2.195561951042865,0.7109210329770533,-3.6643761118811424,0.0002479422156887,0.0013383110499921,down
gene-LOC142982655,171.0675105912261,5.220570193089186,2.29551119241078,3.664449169838893,0.0002478714582978,0.0013383110499921,up
gene-cdm,120.32002448476106,-1.9968219277166064,0.6330607065736321,-3.661109315529033,0.0002511255753921,0.0013547773509662,down
gene-Ufsp1,241.1689686299495,1.5744718315897477,0.475173203880544,3.660068473386388,0.000252147859144,0.0013588559653029,up
gene-LOC142976791,13177.94900005692,1.7229029940030467,0.5296093562443139,3.660196321034796,0.0002520220811173,0.0013588559653029,up
gene-LOC142982843,236.04151525550895,3.036797877756274,1.0807866769076424,3.6594302303119295,0.0002527766512474,0.0013615257410462,up
gene-l(3)mbt,53.7707831343977,-2.139929420515935,0.6891349964479087,-3.659139513593227,0.0002530635502942,0.0013616339788369,down
gene-LOC142979427,159.97358270576171,2.80521852141638,0.972956577997251,3.659232965794852,0.0002529712920123,0.0013616339788369,up
gene-LOC142979420,737.3112937667212,-2.04098062404424,0.6527314355701292,-3.657760636127816,0.0002544284844222,0.0013682568706523,down
gene-eIF4AIII,1721.3137162442056,1.00829643682043,0.2867720406809487,3.657610988181947,0.0002545770336934,0.0013683347987936,up
gene-LOC142979129,3400.678762075206,1.5373729328908334,0.4622474188268891,3.657239690093053,0.0002549459571382,0.0013695965181632,up
gene-LOC142973320,289.6897280649443,2.034439877000389,0.6493011504426761,3.655992924920368,0.0002561884200794,0.001375547187665,up
gene-Faah,1257.056363832403,2.7403405816072084,0.9459816378212572,3.655671188365948,0.0002565099668545,0.0013765495434722,up
gene-LOC142974426,1037.634437623142,0.9007779926273434,0.2538316074037637,3.655082073639522,0.000257099715189,0.0013784752094652,up
gene-cass,370.8026972173762,-1.2212867411550392,0.3553222695165996,-3.655042971288257,0.0002571389045578,0.0013784752094652,down
gene-Tmf,128.15838794046172,-1.8889990364872968,0.5927326331945802,-3.654908229761487,0.0002572739888462,0.0013784753827578,down
gene-Edem2,763.733081675241,-1.6790602230824128,0.5156377824962433,-3.653971858535299,0.0002582145816949,0.0013827892105774,down
gene-LOC142975840,1220.5909664220342,-1.5156191192360595,0.4570260829306,-3.65353965579041,0.0002586498198007,0.0013836680873723,down
gene-140up,203.2753407738753,1.7487958897573606,0.5403296407095478,3.653664061162155,0.000258524470277,0.0013836680873723,up
gene-LOC142979777,106.78242814049578,-1.9928302858087197,0.632800661773003,-3.653126015203704,0.0002590670095112,0.0013844486733411,down
gene-l(3)05822,1172.077737018563,-2.2518413848467684,0.7388164254064515,-3.6531714246407327,0.0002590211796399,0.0013844486733411,down
gene-LOC142979710,977.0164788565156,-2.2982540969357337,0.7585940726908136,-3.6525165541723577,0.0002596828496777,0.0013870135252018,down
gene-LOC142984134,320.9691158399397,-1.5864115797742095,0.4817529582795894,-3.651887129039301,0.0002603203035388,0.0013896910764755,down
gene-LOC142982144,603.5689349513024,2.038168990866509,0.6523362317068829,3.6502900897313,0.0002619443042871,0.0013976296465546,up
gene-LOC142972999,409.5776641357755,3.3100793533522017,1.217461693966223,3.649047430999276,0.0002632145075178,0.0014036731861203,up
gene-Cyca,178.28892838713054,-1.172286221469042,0.3406380174725965,-3.647910220874526,0.000264381983014,0.0014069587594494,down
gene-USP,5539.75952639652,-2.0208361397617005,0.6505360985153951,-3.6482865222480254,0.0002639951305144,0.0014069587594494,down
gene-LOC142983149,287.5269883011076,3.337146558412721,1.2226055797369386,3.64796045622606,0.0002643303083913,0.0014069587594494,up
gene-LOC142983150,287.5269883011076,3.337146558412721,1.2226055797369386,3.64796045622606,0.0002643303083913,0.0014069587594494,up
gene-Cirl,44.94547709969333,-2.4633375119388567,0.8266086237307754,-3.646432846398477,0.0002659059266265,0.0014143313147873,down
gene-LOC142977406,51.939358619528775,3.9140345274183335,1.5242381560927205,3.64446791110269,0.0002679455618662,0.0014244376822755,up
gene-LOC142977481,41.65092643156337,5.2329956503758215,2.23941309528006,3.644008582125075,0.0002684244631631,0.0014262407576816,up
gene-LOC142979073,589.577041632048,3.448097589858696,1.2857207989979391,3.643673349810213,0.0002687744863008,0.0014273575346891,up
gene-LOC142978533,1508.0348777198672,3.459914295840139,1.286924610777778,3.642662186094469,0.0002698328569666,0.0014322329542686,up
gene-LOC142972811,341.3168348057787,2.5440657492112924,0.8656572530862562,3.642295295679759,0.0002702178408654,0.0014335309260467,up
gene-LOC142972424,187.88130995988493,-1.8520381374087005,0.5831573540865181,-3.6408437367172897,0.000271746038245,0.0014401411279165,down
gene-LOC142972658,68.36036588989276,10.3241019919886,3.599069668299986,3.64089580665089,0.0002716910793648,0.0014401411279165,up
gene-mRpS24,315.2304183596603,1.7740116380972206,0.5525854267421213,3.6406700120165008,0.0002719294769354,0.0014403654234978,up
gene-LOC142978577,170.7397906653995,1.6617498983369197,0.5107566695929989,3.639811787486832,0.0002728373941064,0.0014444249386123,up
gene-GSTe6,270.26492171602166,2.5580527405349494,0.8728408925685427,3.638240851798724,0.0002745066539641,0.001452508769835,up
gene-LOC142982646,114.93450584806128,-1.651220767298721,0.5064138584500768,-3.637844754212565,0.0002749290514999,0.0014539900666633,down
gene-grsm,1299.011801819682,-2.0515484367004766,0.6644084110185433,-3.637676219454061,0.0002751089612383,0.0014541880721695,down
gene-RpLP0,11606.41610802379,-1.3684541061718944,0.4067396430259245,-3.635722008329551,0.0002772031416062,0.0014644992061982,down
gene-LOC142987595,51.04335588672672,2.061662034461055,0.664812840900044,3.635284527717882,0.0002776739985911,0.0014662278859906,up
gene-LOC142981835,545.8430792248556,-1.328972090840991,0.3943769531513097,-3.6329734128378575,0.0002801738967556,0.0014781715975692,down
gene-LOC142976627,11541.575735794386,-2.1051448593846347,0.6857910501468936,-3.632925877626186,0.0002802255355438,0.0014781715975692,down
gene-LOC142981936,2804.713194900199,2.37636102837181,0.7964867910000551,3.632206482024313,0.0002810081240959,0.001481534050954,up
