	ID-1	ID-2	ID-3	ID-5	ID-7	ID-8	ID-9	ID-10	ID-12	ID-14	ID-15	ID-16	ID-18
gene-LOC142986255	0.052833	0.046687	0.0683	0.032011	0	0	0	0	0	0	0	0	0
gene-LOC142986258	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC142986259	0.762272	0.43895	1.58667	0.781376	0.414964	0.298233	0.474804	0.250209	0.115527	0.244699	0.170596	0.240897	0.486032
gene-LOC142986261	0.124141	0	0.063482	0.14852	0.341995	0.185671	0.090378	0	0.021696	0.01368	0	0.064115	0.136446
gene-LOC142986264	3.548058	1.23563	1.187927	4.275401	2.297385	1.115054	1.635353	2.20037	1.908208	1.779106	2.632518	3.139313	4.827027
gene-LOC142986265	3.344483	1.846648	2.093374	4.747229	0.983526	0.733839	2.00964	1.12951	2.838161	2.852047	1.442892	2.433088	7.122435
gene-LOC142986267	0.554423	0.396001	0.442324	0.105645	0.126773	0.03839	0.115476	0.371935	0.232772	0.052522	0.053415	0.060534	0.972998
gene-LOC142986268	2.539412	1.505649	2.744645	2.576101	1.633406	0.836119	0.52787	0.181744	0.449112	0.584393	0.456857	0.493793	2.637745
gene-LOC142986269	0.023674	0.038429	0.028325	0.056399	0	0	0.022166	0	0.016049	0.037458	0	0	0.047255
gene-LOC142986274	0	0	0.041986	0	0	0	0.089579	0	0	0	0	0	0.743773
gene-LOC142986276	2.097	1.816192	1.865263	3.560086	1.7842	0.44667	0.881903	1.278184	0.658693	1.219135	0.478044	0.955812	8.046882
gene-LOC142986278	9.945098	5.261957	12.578182	9.308079	7.49523	5.76626	2.856675	1.995181	2.008369	3.814274	4.501659	3.060911	19.545641
gene-LOC142986279	0	0.276027	0.900973	0	0	0	0	0	0	0	0	0	0
gene-LOC142986280	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC142986282	0	0	0	0.016044	0	0	0	0	0	0	0	0	0.14121
gene-LOC142986283	2.098634	1.97904	6.620256	1.103483	3.208058	0.386544	0.828352	0.614835	0.437995	0.098808	0.182478	0.521401	7.117017
gene-LOC142986285	6.184804	4.09811	5.291109	6.75385	2.478381	1.608136	0.491684	0.371456	0.314833	0.525528	0.647669	0.430299	7.117916
gene-LOC142986287	114.449567	112.726005	194.863862	55.694174	69.850611	13.878788	107.865412	145.162759	19.697838	129.586982	20.476323	4.24966	0
gene-LOC142986291	0	0.033159	0.212292	0	0.104047	0	0	0	0	0	0	0	11.424216
gene-LOC142986292	9.359944	14.739555	52.711618	13.043422	27.527012	5.817796	42.536328	25.493821	12.73417	24.254342	22.687052	39.009294	0
gene-LOC142986293	0.010338	0.080073	0.026032	0.174138	0.182937	0.112354	0.019895	0.115279	0.085614	0.095294	0.031285	0	0.667913
gene-LOC142986294	0	0	0.093756	0	0	0	0	0	0	0	0	0	0
gene-LOC142986295	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC142986297	1.957782	6.736481	12.828132	19.218225	12.738111	30.523097	48.816544	90.276679	156.091985	130.169408	100.575601	62.898441	1.645146
gene-LOC142986299	0.076568	0.025898	0.120379	0.148134	0	0	0.029061	0.053957	0.025357	0.053662	0.027668	0.037843	0.365964
gene-LOC142986301	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC142986302	1.399781	0.609997	2.115678	3.819867	1.00843	0	1.835799	0.942778	0.825313	2.76794	1.167856	0.619923	0.310847
gene-LOC142986303	0.01918	0.014287	0	0.018129	0	0	0.004998	0	0	0	0	0	0.15866
gene-LOC142986305	33.502445	14.317727	129.485749	1.780921	28.778778	0.797706	8.125419	1.310497	1.714533	0.411469	1.671649	5.13265	0
gene-LOC142986306	0.05118	0	0	0	0	0	0.024385	0	0	0	0	0	0.106938
gene-LOC142986307	0	0.057312	0	0	0	0	0	0	0	0	0	0	0
gene-LOC142986308	67.98579	16.999452	31.52953	34.519708	9.604	8.799417	21.366115	52.296646	62.048522	56.47277	48.297754	13.519077	0
gene-LOC142986310	42.608955	10.897737	13.239672	151.137665	13.124777	27.495697	32.634342	10.718465	35.314624	19.428748	35.118987	41.933193	57.401537
gene-LOC142986311	0	0	0	0	0	0	0	0	0	0	0.015429	0	0.109753
gene-LOC142986313	0.743297	0.765119	2.403069	0.520645	1.040731	0.119344	0.623547	0.100907	0.182937	0.324851	0.183028	0.062873	0.413954
gene-LOC142986314	0.055475	0.038277	0.056507	0	0	0	0	0	0	0	0	0	0
gene-LOC142986315	0.146976	0.049097	0.032513	0.024062	0	0	0.085557	0.051249	0.009014	0.021305	0.111871	0.089556	0.212143
gene-LOC142986317	0.011186	0	0.050122	0.067631	0	0.07091	0	0.049529	0	0	0.008378	0	0.172378
gene-LOC142986318	3.184892	1.939828	3.025311	4.099594	0.994622	0	0.781973	0.689949	0.381659	0.842994	0.578066	1.241082	1.537225
gene-LOC142986319	0	0	0.023488	0.011595	0	0	0	0.06784	0	0	0	0	0
gene-LOC142986320	0	0	0	0.131269	0	0	0.036161	0	0	0	0	0	0.292873
gene-LOC142986321	0	0	0	0	0	0	0.015401	0	0	0	0	0.051793	0
gene-LOC142986322	0.939839	0.647524	3.630423	0.35893	0	0	0	0.459176	0.428735	0.046683	0.273046	0.424218	0.357352
gene-LOC142986323	0	0.009863	0.18791	0	0.055015	0.153374	0.021341	0	0.007549	0	0	0	0.109522
gene-LOC142986324	0.027082	0.032143	0	0	0	0	0	0	0	0	0.028647	0.021133	0.131393
gene-LOC142986325	4.900098	2.307635	6.053719	8.302599	3.268454	1.796315	2.265931	2.033223	1.421264	1.220983	2.36299	1.405888	12.731661
gene-LOC142986326	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC142986327	0.577993	0.386008	2.876538	0.383085	0.45301	0.519598	0.349086	0.093375	0.234721	0.240009	0.39403	0.053144	2.654522
gene-LOC142986329	0.229853	0.12158	0.220881	0.175903	0.408504	0.218662	0.144896	0.116019	0.044208	0.075985	0.095621	0.044587	2.103797
gene-LOC142986331	0.013742	0	0.019138	0	0	0	0	0	0	0.050062	0	0.113922	0.031645
gene-LOC142986333	0	0	0	0	0	0	0	0	0	0	0	0	29.129119
gene-LOC142986334	0	0	0.224586	0	0	0	0	0	0	0	0	0	0
gene-LOC142986335	0	0	0	0	0	0	0	0	0	0	0	0	0.037083
gene-LOC142986336	0.078484	0.138441	0.222017	0.204159	0.509686	0.191265	0.175913	0.064523	0.065184	0.105754	0.151684	0.070393	0.925108
gene-LOC142986337	0	0	0	0	0	0	0	0	0	0.002535	0	0	0.069981
gene-LOC142986338	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC142986339	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC142986340	0	0	0	0	0	0	0	0	0.506586	0	0.291751	0	0
gene-LOC142986341	0.615925	0.43562	0.841839	0.841408	0.44942	0.231681	0.063177	0.236854	0.146656	0.308016	0.205856	0.099011	2.647537
gene-LOC142986342	0.321727	0.21002	1.26341	0.809867	1.630246	0.655877	0.603139	0.601966	0.915317	0.467822	0.48034	0.355875	4.984268
gene-LOC142986343	0.476607	0.625057	3.392653	0.185776	7.495714	1.122304	0.561213	0.322951	0.401234	0.164409	0.329401	0.215497	2.166097
gene-LOC142986344	2.663162	2.681334	6.030221	3.803183	4.353466	1.060562	1.596088	1.222049	1.519786	2.250793	1.712835	1.717214	3.073729
gene-LOC142986345	0.084305	0	0.099387	0.050646	0	0	0	0.093264	0	0	0	0	0
gene-LOC142986346	1.269874	0.47349	0.885923	3.677767	0.197893	1.428764	0.519258	0.090425	0.243708	0.653423	0.816063	0.718008	3.29972
gene-LOC142986347	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC142986348	0	0	0	0	0	0	0	0	0	0	0	0	0.169019
gene-LOC142986349	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC142986350	0	0.028752	0	0	0	0	0	0	0	0	0	0	0
gene-LOC142986351	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC142986352	0.012116	0	0	0	0	0	0	0	0.00814	0	0	0	0
gene-LOC142986353	0	0	0	0	0	0	0	0	0	0	0.154356	0	0
gene-LOC142986355	1.758195	2.31568	7.182466	0.288859	9.176525	2.995717	5.013692	4.338106	4.690409	3.549855	4.324151	6.821552	0
gene-LOC142986356	0	0.157991	0	0	0	0	0.172894	0	0	0.037743	0	0	0.102037
gene-LOC142986358	3.833728	3.297598	5.233188	4.476402	2.177994	4.696379	2.163563	0.840063	0.653194	1.263558	1.546712	0.947183	5.065281
gene-LOC142986359	2.030255	0.812717	0.700125	2.169365	0.123634	2.279687	2.557322	0.36985	1.386262	2.675453	2.007564	1.612389	0
gene-LOC142986360	87.077505	87.154077	211.866724	111.446364	101.856653	34.175361	52.161057	41.812083	48.063032	39.585421	39.933294	45.30303	1.556869
gene-LOC142986362	0.708255	2.901088	2.277212	0.649887	1.606416	0	1.846443	4.515846	0.363819	0.812587	1.085368	1.707871	0.606337
gene-LOC142986363	0.874252	0	0.368307	3.015088	0.583688	0	1.813286	0.069406	3.522454	0.432957	0	0	0
gene-LOC142986364	0.021784	0.027058	0.105279	0	0	0	0	0	0.014872	0.026632	0	0	0
gene-LOC142986365	5.47672	5.201979	35.592259	4.081115	17.895362	0.553896	2.87424	1.371268	1.727082	3.319933	2.610299	2.434665	4.163454
gene-LOC142986366	0.058682	0	0.476863	0	0.151713	0	0	0	0	0.026189	0.023386	0.048447	0
gene-LOC142986367	0.009291	0.008872	0.013596	0.033917	0.078551	0	0	0.015946	0	0	0	0.023513	0.054279
gene-LOC142986373	0	0	0	0.065873	0	0.234563	0.10878	0	0.21519	0.125631	0.067835	0	0.338027
gene-LOC142986374	3.922228	2.256682	7.662184	3.369046	2.876208	1.191814	1.533686	0.950705	0.966641	0.931524	0.921862	0.91881	5.577223
gene-LOC142986375	0	0	0	0	0	0	0	0	0	0	0	0	0.011461
gene-LOC142986376	0	0	0	0	0	0	0	0	0	0.068867	0.123242	0	0
gene-LOC142986377	0.016937	0	0.043224	0.013531	0	0	0	0	0	0	0	0	0.198234
gene-LOC142986378	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC142986379	3.599154	2.338057	3.94662	3.384067	6.447228	3.283654	18.761757	12.736563	12.893432	6.748876	9.328952	23.465677	8.731507
gene-LOC142986381	4.982883	2.880028	6.615288	4.435115	1.903261	0.831946	2.907759	0.753915	1.204462	1.234801	1.362465	2.135121	1.908533
gene-LOC142986383	0.012399	0	0.03217	0.073568	0	0.05564	0.046959	0.013603	0	0	0.028135	0.029933	0.038879
gene-LOC142986384	1.469743	0.053486	36.128949	155.41904	5.475606	26.472297	6.68769	74.639854	60.350168	59.131301	14.100986	25.088003	0.06497
gene-LOC142986385	0.645976	0.065675	0.033283	0.015359	0	0.112846	0.048708	0	0	0.010609	0.070498	0	2.48192
gene-LOC142986386	0	0	0	0	0	0	0.307113	0	0	0	0	0	0
gene-LOC142986387	0.166959	0.599026	1.88571	0	4.108485	0	0.082022	0.281143	0.703052	0.073294	0.066267	0.209229	38.672727
gene-LOC142986388	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC142986389	3.500065	1.994592	7.580544	6.180915	0.210942	1.360787	2.466434	1.603042	1.924611	2.669615	1.984152	2.956098	3.02189
gene-LOC142986390	0.044435	0.373255	0.26073	0.107239	0	0	0.175833	0.597703	0.158014	0	0.959413	1.067707	0
gene-LOC142986391	4.230065	2.803699	11.467827	7.468263	5.716304	4.082456	3.057792	1.4674	2.340303	2.476429	4.999364	3.927462	5.430294
gene-LOC142986392	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC142986393	0	0	0	0.039801	0	0	0	0	0	0	0	0	0
gene-LOC142986394	5.184167	1.725022	3.62185	4.152171	0.947427	1.490308	0.748429	0.330897	0.442274	0.946974	1.153901	0.617167	0.03965
gene-LOC142986395	0	0	0	0.029252	0	0	0.024377	0.359158	0.031734	0	0	0	2.09407
gene-LOC142986396	0.44052	0.338267	0.80282	0.333902	1.598515	0.57593	0.334629	0.283454	0.128235	0.160233	0.125052	0.103156	0.741106
gene-LOC142986398	5.352444	5.924531	11.187663	7.742757	4.795999	5.639248	4.437885	3.481821	2.388537	3.521329	3.522352	2.675553	10.408257
gene-LOC142986399	0.049648	0	0	0.088626	0	0	0	0	0.016983	0.039899	0	0	0
gene-LOC142986400	0	0	0.640457	0	0	0	0	0	0	0	0	0	0.165795
gene-LOC142986401	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC142986403	0	0.043779	0.130635	0	0	0	0	0.027998	0.069919	0	0	0	0.214628
gene-LOC142986404	0.342289	0.043667	0.585547	0.305928	0.438106	0.209633	0.157544	0.170183	0.119434	0.336313	0.108068	0.510713	1.816545
gene-LOC142986405	2.406644	0.881811	5.457061	0.35874	4.871609	5.486599	0.481848	0.997134	0.748153	0.854161	0.943835	0.817067	0.863243
gene-LOC142986406	0	0	0.222017	0	0	0	0	0	0.038259	0.024131	0	0	0
gene-LOC142986407	0	0	0.129215	0	0	0	0	0	0	0	0	0	0
gene-LOC142986408	0.019097	0	0.165656	0	0	0	0	0	0	0	0	0	0
gene-LOC142986409	3.10406	2.889752	4.610509	3.97886	2.84427	0.953602	0.428526	0.50029	0.341451	0.302757	0.283264	0.161508	3.570301
gene-LOC142986410	0	0.026566	0.198678	0.171427	0	0	0.098889	0	0.024761	0.079762	0.071707	0	0.065825
gene-LOC142986411	0	0.02669	0	0	0	0.114219	0	0.033211	0.019806	0	0.073121	0	12.03444
gene-LOC142986413	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC142986415	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC142986417	7.922798	3.543434	6.914876	15.00577	3.103746	6.566572	7.504968	3.797088	6.84192	5.509862	19.843834	10.278392	12.723171
gene-LOC142986419	1.962897	1.095467	3.4509	3.001779	3.177343	1.427136	1.092576	0.408287	0.638991	0.885409	1.117412	0.977244	2.931007
gene-LOC142986420	0	0	0	0	0	0.211019	0	0	0	0	0	0	0
gene-LOC142986421	0.518793	0.436551	0.639843	0.296967	0.349101	0.15161	0.061092	0.072296	0.019578	0.065321	0.10645	0.030096	0.702564
gene-LOC142986422	0	0.046256	0	0.0662	0	0.16456	0.207718	0	0.123502	0	0.081436	0.044394	4.817491
gene-LOC142986424	24.076801	16.033912	43.494897	26.970471	8.284033	4.414952	52.111081	26.764681	28.156603	20.146955	32.222343	41.888377	19.36481
gene-LOC142986425	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC142986427	0	0	0	0	0	0	0	0	0	0	0.021431	0	0
gene-LOC142986428	0.075262	0.078991	0.286022	0.055385	0.096565	0.047846	0.010985	0.019144	0.102384	0.004647	0.01697	0.013431	0.498657
gene-LOC142986430	0	0	0	0	0	0	0	0	0	0	0	0	0.149753
gene-LOC142986431	0.192103	0.031923	0.188882	0	0	0	0	0	0	0	0	0.090418	0
gene-LOC142986432	0	0.071906	0.05605	0.091764	0	0.041728	0	0.042912	0.080329	0.069627	0.094788	0.663155	0
gene-LOC142986433	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC142986434	2.258612	2.587083	11.506323	1.647274	12.837027	3.689858	1.304172	1.001219	2.271984	1.053886	0.609531	0.358248	9.110012
gene-LOC142986435	0.166465	0	0	0	0	0	0	0	0	0.133634	0	0	0
gene-LOC142986436	0.242189	0	0.268713	0	0	0	0	0	0	0	0	0	0
gene-LOC142986437	1.544891	0.819614	2.857552	2.887503	2.593652	0.561943	0.064037	0.086005	0.017174	0.39776	0.247308	0.153075	0.188092
gene-LOC142986439	0.035376	0.116236	2.659799	0.042635	0	0	0	0	0	0	0	0.042746	0.055142
gene-LOC142986440	0.328021	0.232396	0.255215	0.305562	2.085359	3.829131	0.074233	0.075266	0.153281	0.182061	0.259284	0.127744	34.575533
gene-LOC142986441	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC142986446	0	0	0	0	0	0	0	0	0	0.070787	0	0	0.059504
gene-LOC142986447	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC142986448	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC142986449	2.577288	2.208179	7.054566	4.8273	1.771099	0.700744	2.895249	1.470364	1.104963	3.338405	1.378856	1.924122	4.956569
gene-LOC142986450	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC142986451	1.033008	0.801051	5.697354	2.887743	1.259225	1.145963	0.320699	0.417564	0.093893	1.306787	0.069344	0.665209	3.241893
gene-LOC142986452	0.08155	0.037523	0.251202	0.197755	0	0	0.141595	0.09279	0.085881	0.073156	0.195757	0.06757	0.138705
gene-LOC142986453	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC142986454	0	0	0	0	0	0	0	0	0	0	0	0.140309	0
gene-LOC142986455	5.499346	2.094579	5.651063	8.887099	3.408715	6.841956	4.096199	2.108744	2.21329	3.705132	3.871728	2.673655	28.124986
gene-LOC142986456	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC142986458	0	0	0	0	0	0	0.066447	0	0	0	0	0	0
gene-LOC142986459	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC142986461	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC142986463	0.035039	0.104341	0.230993	0.041026	0.234894	0	0.062887	0.18553	0.046649	0.076171	0.071142	0	0.095363
gene-LOC142986464	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC142986466	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC142986467	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC142986468	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC142986469	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC142986470	1.031262	0.89693	0.460678	1.99257	0.466915	0.43254	0.121941	0.31203	0.19273	0.578333	0.786301	0.2959	0.333673
gene-LOC142986471	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC142986472	0.448175	1.805678	1.30451	0.722617	0.278988	0.454148	1.817784	2.568916	0.809493	1.048401	0.230465	0.193987	0
gene-LOC142986473	0.685969	1.696898	0.213698	0.860176	0.053385	0.548741	0.130622	0.67109	0.096827	0.139441	0.291703	0.22281	0
gene-LOC142986474	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC142986475	0.020462	0	0	0.195637	0.195618	0	0.14187	0.138756	0.01458	0	0	0.086499	0
gene-LOC142986476	19.117189	21.93384	46.359554	18.876879	13.878296	2.48248	9.036129	9.483476	4.446444	7.254172	3.711364	4.264449	5.980928
gene-LOC142986477	0	0	0	0	0	0	0.089649	0	0	0	0	0	0
gene-LOC142986478	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC142986479	0.02708	0	0	0.065992	0	0	0	0	0	0	0	0	0.091314
gene-LOC142986480	1.366989	1.42594	2.835423	1.612932	3.327161	5.36279	1.941569	1.227109	1.493096	0.837641	0.603654	0.347062	7.106164
gene-LOC142986481	0.066826	0.062727	0.441525	0.026353	0.640443	0.931443	0.134289	0.07213	0.060718	0.061424	0.131778	0.008773	3.428386
gene-LOC142986482	2.44812	0.644317	2.618579	3.164917	0.640746	0.728407	1.370736	0.941342	1.340342	1.773267	1.730244	1.803743	1.473752
gene-LOC142986483	0.222714	0.081332	0.293881	0.209771	0.085274	0.269799	0.017158	0.014694	0.009301	0.01991	0.007163	0.014577	0.433633
gene-LOC142986484	0	0	0	5.799937	0	0	0	0	0	0	0	0	0
gene-LOC142986485	0.170691	0.071555	0.054344	0.249538	0.555168	3.439292	0.060259	0.119573	0.077305	0.0734	0.191449	0.027474	61.789702
gene-LOC142986486	5.915624	5.913318	8.831765	5.996086	7.994499	3.398829	1.693929	0.989926	0.473946	1.211108	1.362905	0.850518	14.16539
gene-LOC142986489	0.018787	0	0	0	0	0	0	0.060078	0	0.044237	0	0	0
gene-LOC142986490	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC142986491	0.137501	0.079527	0.1337	0.017078	0.345922	0.050621	0.192512	0.101244	0.087719	0.061244	0.055941	0.039264	3.265674
gene-LOC142986494	2.562932	0.90413	1.564469	2.919217	1.591685	0.358801	2.76144	1.081778	2.992797	2.205685	3.396136	1.892982	6.545295
gene-LOC142986495	0.195844	0	0.203099	0.116733	0	0	0.954255	0.143227	0.268154	0.052785	0.168601	0.596171	0.132258
gene-LOC142986496	0	0	0	0	0	0	0	0	0	1.353433	0	0	0
gene-LOC142986497	0	0.28325	0	0	0	0	0	0	0	0	0	0	0
gene-LOC142986498	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC142986501	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC142986503	0.42375	0.426002	0.447562	0.44433	0.268699	0.285552	0.180067	0.21042	0.054729	0.226869	0.167045	0.205042	0.956462
gene-LOC142986504	0	0	0	0	0	0	0	0	4.519049	0	0	0	0.80265
gene-LOC142986505	0.12465	0.07957	0.052161	0.080296	0	0.331128	0.072919	0.048807	0.091531	0.095448	0.094821	0.052658	0.260992
gene-LOC142986506	0	0.024795	0	0.032963	0	0	0	0	0	0	0	0	0
gene-LOC142986508	0.064609	0.413718	0.376622	0.20926	0	0	0	0.047933	0.029726	0.035962	0.049433	0.052216	0.980199
gene-LOC142986509	0.392995	0.207669	0.372809	0.258896	1.077359	0.135934	0.230473	0.259266	0.024784	0.174274	0.153837	0.076395	0.320185
gene-LOC142986510	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC142986511	0.737441	0.506676	2.209155	0.39229	0.251729	1.146268	0.310943	0.215836	0.110831	0.481377	0.53161	0.241479	79.95061
gene-LOC142986513	0.597002	0.920058	1.281842	0.718843	0.420414	0	0.543524	0.67941	0.850654	0.84861	0.405409	0.275394	0
gene-LOC142986514	1.090717	0.805961	1.233639	2.052288	0.341796	0.364193	0.702934	0.139754	0.350963	0.603738	0.695616	1.13318	0.825551
gene-LOC142986515	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC142986517	5.022406	2.196514	8.552355	4.817784	2.912302	1.366783	6.753318	2.376003	4.369197	3.529635	3.996578	5.570455	2.700069
gene-LOC142986518	0.084773	0	0.267291	0.038101	0.054768	0	0.020757	0	0	0.105041	0	0.061645	0
gene-LOC142986519	46.538515	46.277302	15.97492	506.508041	38.083803	239.816123	192.648843	131.953688	904.027736	2343.859455	966.128648	1136.517596	5.97856
gene-LOC142986520	0	0	0	0	0	0	0	0	0.073256	0	0	0	0
gene-LOC142986521	1.425048	0.446408	4.494901	0.78114	1.311439	0.701835	0.640434	1.040224	0.52838	0.154283	0.68177	0.448083	65.583533
gene-LOC142986524	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC142986525	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC142986527	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC142986528	62.507567	45.537234	94.163881	102.597188	107.069199	100.549308	123.145052	141.610025	253.921322	169.228682	203.473473	195.842138	275.562369
gene-LOC142986530	0	0	0	0	0	0	0	0	0.044799	0	0	0	0
gene-LOC142986531	0.059735	0.086667	0	0	0	0	0	0.23968	0	0	0	0.02531	0
gene-LOC142986532	0.425345	0.154584	0.715551	0.084548	0.271688	0	0.051422	0.197291	0.163335	0.015306	0.013701	0	0.207218
gene-LOC142986533	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC142986535	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC142986536	0	0.277081	0	0.178917	1.138283	0	0.373213	0.254918	0.211356	0	0.121818	0.377798	0.931591
gene-LOC142986537	0	0.069676	0	0	0	0	0	0	0	0	0	0	0
gene-LOC142986538	0.817187	1.427148	2.336264	1.734236	4.793336	0	0.229889	0	0.333921	0.481112	0.242862	0.360026	11.37146
gene-LOC142986539	5.017841	3.143433	10.933861	4.57944	5.60677	1.908836	4.356087	4.172181	2.345652	3.203693	3.285328	2.296704	4.471657
gene-LOC142986541	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC142986542	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC142986543	5.04749	4.256568	21.084555	7.187666	12.477363	3.003091	16.652335	4.151849	4.056121	6.175482	4.209753	6.076889	0
gene-LOC142986544	33.729828	30.535287	24.542918	32.951431	56.805138	47.205066	87.09065	40.113671	38.225555	88.0545	31.747536	112.084673	24.801839
gene-LOC142986546	0	0.013902	0	0	0	0	0.008195	0	0	0	0	0	0.455463
gene-LOC142986548	0	0.007961	0	0	0	0	0	0	0	0	0	0	0.019342
gene-LOC142986549	0	0	0.105449	0	0	0	0	0	0	0	0	0	0
gene-LOC142986550	0.142943	0	0.095402	0	0	0	0	0	0	0	0	0	0
gene-LOC142986551	21.10494	2.154184	0.302335	4.566204	0.510491	7.196545	9.104413	19.661291	30.423911	2.850964	26.123909	16.477058	0
gene-LOC142986552	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC142986555	0.842897	1.006747	1.915203	3.778635	2.007189	1.716577	2.769524	3.72811	7.127859	1.126061	5.498163	5.822534	30.250993
gene-LOC142986558	6.007854	1.548392	0.658244	0.942285	0.537381	0	0.370239	0.695264	2.316236	0.402401	10.256491	0.374304	0.385986
gene-LOC142986562	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC142986563	15.916622	3.840948	10.648764	27.414035	7.021732	26.610189	9.417256	3.340584	22.568268	9.848593	47.744203	14.430437	5.532218
gene-LOC142986566	0	0	0	0.528257	0	1.630317	0.423248	0	0	0	0.084514	0.222195	0
gene-LOC142986567	0	0	0.233676	0	0	0	0	0	0	0	0	0	0.048269
gene-LOC142986568	0.883017	0.636411	1.564616	1.045832	0.945999	0.835913	0.218483	0.177304	0.181194	0.029734	0.246026	0.227127	12.514531
gene-LOC142986569	0.126276	0	0	0.030409	0	0	0	0	0	0	0	0.17132	1.284749
gene-LOC142986571	0.233437	0.345267	2.086253	0.087681	1.213352	0.317984	0.341384	0.284541	0.325205	0.647884	0.272484	1.028882	17.58587
gene-LOC142986572	0.287585	0	2.16173	0.629551	1.291585	0	0.158665	0	0.229992	0.143946	0.220124	0.427434	10.765709
gene-LOC142986573	0	0	0	0	0	0	0	0	0	0.075439	0	0	0
gene-LOC142986575	7.849564	8.867328	68.313929	14.013893	35.474331	3.980935	8.919157	4.877761	4.003974	7.474532	17.005562	14.622861	0
gene-LOC142986576	0	0.057093	0	0	0	0	0	0	0	0	0	0	0
gene-LOC142986578	0	0	0	0	0	0	0	1.174374	0	0	0	0	0
gene-LOC142986579	0	0	0.007607	0.014205	0	0	0	0	0	0.004965	0	0.033546	0.018555
gene-LOC142986580	0	0	0.015759	0	0	0	0	0	0	0	0	0	0
gene-LOC142986581	115.540533	64.03703	127.357057	44.537895	70.890026	19.409558	66.287762	66.723969	36.794122	25.887339	15.684763	50.083088	35.253718
gene-LOC142986583	0	0	0	0	0	0	0	0	0.027489	0	0	0	0
gene-LOC142986584	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC142986585	0	0	0	0	0	0	0	0	0	0.029375	0	0	0.111338
gene-LOC142986588	8.279223	6.193718	11.913324	6.991986	5.283173	2.234683	9.48087	7.219242	8.523669	4.260918	5.65472	7.085311	8.753754
gene-LOC142986590	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC142986591	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC142986592	0.877638	0.288474	0.194832	0.527845	0.060099	0.585644	0.435934	0.171831	0.199011	0.46759	0.218556	0.879192	0.100417
gene-LOC142986594	0.802828	0.905593	1.179775	7.091652	0	0.296863	1.227436	4.977345	4.07183	1.444275	1.640255	1.760659	2.14031
gene-LOC142986595	0.038425	0	0	0	0	0	0	0	0	0	0	0	0
