pfam_accession,genes_com_dominio_universo,genes_com_dominio_DE,odds_ratio,pvalue,padj
PF13764.12,1,1,inf,0.35189723654187444,0.5111401667074547
PF01783.30,1,1,inf,0.35189723654187444,0.5111401667074547
PF05486.18,1,1,inf,0.35189723654187444,0.5111401667074547
PF25097.2,1,1,inf,0.35189723654187444,0.5111401667074547
PF17908.7,1,1,inf,0.35189723654187444,0.5111401667074547
PF09807.16,1,1,inf,0.35189723654187444,0.5111401667074547
PF22901.3,1,1,inf,0.35189723654187444,0.5111401667074547
PF12766.14,2,2,inf,0.12381238976705741,0.5111401667074547
PF00128.32,14,8,2.4584536413217837,0.07745694962025657,0.5111401667074547
PF03670.18,1,1,inf,0.35189723654187444,0.5111401667074547
PF22521.3,1,1,inf,0.35189723654187444,0.5111401667074547
PF06218.17,3,2,3.684766938971648,0.2843258234790958,0.5111401667074547
PF10374.16,3,2,3.684766938971648,0.2843258234790958,0.5111401667074547
PF10408.15,2,2,inf,0.12381238976705741,0.5111401667074547
PF22788.3,1,1,inf,0.35189723654187444,0.5111401667074547
PF23356.2,1,1,inf,0.35189723654187444,0.5111401667074547
PF00389.37,6,5,9.21856215436403,0.022853975186092897,0.5111401667074547
PF06119.20,2,2,inf,0.12381238976705741,0.5111401667074547
PF12624.15,6,5,9.21856215436403,0.022853975186092897,0.5111401667074547
PF24889.1,1,1,inf,0.35189723654187444,0.5111401667074547
PF06388.17,1,1,inf,0.35189723654187444,0.5111401667074547
PF08351.19,1,1,inf,0.35189723654187444,0.5111401667074547
PF00568.30,5,3,2.763878875270368,0.23808346304866582,0.5111401667074547
PF18102.7,1,1,inf,0.35189723654187444,0.5111401667074547
PF00104.36,14,8,2.4584536413217837,0.07745694962025657,0.5111401667074547
PF00235.26,1,1,inf,0.35189723654187444,0.5111401667074547
PF09976.16,2,2,inf,0.12381238976705741,0.5111401667074547
PF02515.23,2,2,inf,0.12381238976705741,0.5111401667074547
PF14937.12,1,1,inf,0.35189723654187444,0.5111401667074547
PF05007.20,1,1,inf,0.35189723654187444,0.5111401667074547
PF00204.32,1,1,inf,0.35189723654187444,0.5111401667074547
PF22912.3,1,1,inf,0.35189723654187444,0.5111401667074547
PF02545.20,1,1,inf,0.35189723654187444,0.5111401667074547
PF12002.14,1,1,inf,0.35189723654187444,0.5111401667074547
PF13371.13,15,8,2.106970988587928,0.11619385108009125,0.5111401667074547
PF08214.18,1,1,inf,0.35189723654187444,0.5111401667074547
PF08490.18,1,1,inf,0.35189723654187444,0.5111401667074547
PF14622.12,3,2,3.684766938971648,0.2843258234790958,0.5111401667074547
PF06701.20,3,3,inf,0.04355567291103821,0.5111401667074547
PF21505.4,1,1,inf,0.35189723654187444,0.5111401667074547
PF23220.2,1,1,inf,0.35189723654187444,0.5111401667074547
PF14465.13,1,1,inf,0.35189723654187444,0.5111401667074547
PF01602.27,17,11,3.3828156352837304,0.01251975938386489,0.5111401667074547
PF01030.32,3,2,3.684766938971648,0.2843258234790958,0.5111401667074547
PF10373.16,4,3,5.528478731074261,0.12826280449719676,0.5111401667074547
PF21316.4,1,1,inf,0.35189723654187444,0.5111401667074547
PF18018.8,1,1,inf,0.35189723654187444,0.5111401667074547
PF12797.13,1,1,inf,0.35189723654187444,0.5111401667074547
PF08240.18,8,6,5.531746031746032,0.02599154561825296,0.5111401667074547
PF13892.12,1,1,inf,0.35189723654187444,0.5111401667074547
PF01967.28,1,1,inf,0.35189723654187444,0.5111401667074547
PF23240.2,8,5,3.072052576741204,0.10821837465986882,0.5111401667074547
PF00756.27,1,1,inf,0.35189723654187444,0.5111401667074547
PF13660.12,1,1,inf,0.35189723654187444,0.5111401667074547
PF17654.7,1,1,inf,0.35189723654187444,0.5111401667074547
PF13349.13,1,1,inf,0.35189723654187444,0.5111401667074547
PF03656.19,1,1,inf,0.35189723654187444,0.5111401667074547
PF22890.2,1,1,inf,0.35189723654187444,0.5111401667074547
PF25809.1,1,1,inf,0.35189723654187444,0.5111401667074547
PF09803.15,1,1,inf,0.35189723654187444,0.5111401667074547
PF04389.23,11,5,1.5354251823354974,0.3366053298281238,0.5111401667074547
PF07965.18,1,1,inf,0.35189723654187444,0.5111401667074547
PF12938.13,1,1,inf,0.35189723654187444,0.5111401667074547
PF25825.2,1,1,inf,0.35189723654187444,0.5111401667074547
PF01115.23,1,1,inf,0.35189723654187444,0.5111401667074547
PF04573.18,1,1,inf,0.35189723654187444,0.5111401667074547
PF01491.23,1,1,inf,0.35189723654187444,0.5111401667074547
PF26084.1,1,1,inf,0.35189723654187444,0.5111401667074547
PF23411.2,28,15,2.12915067578842,0.03516112251561241,0.5111401667074547
PF00121.25,1,1,inf,0.35189723654187444,0.5111401667074547
PF02347.23,1,1,inf,0.35189723654187444,0.5111401667074547
PF16207.12,3,2,3.684766938971648,0.2843258234790958,0.5111401667074547
PF18346.8,1,1,inf,0.35189723654187444,0.5111401667074547
PF06726.18,1,1,inf,0.35189723654187444,0.5111401667074547
PF03719.22,2,2,inf,0.12381238976705741,0.5111401667074547
