Gene_set,Term,Overlap,P-value,Adjusted P-value,Odds Ratio,Combined Score,Genes,go_id,go_name
gs_ind_0,GO:0097433_dense body,3/6,0.00018853330047187514,0.018703360376357614,45.84356435643564,393.1652227087559,gene-A1;gene-LOC142974687;gene-LOC142974688,GO:0097433,dense body
gs_ind_0,GO:0098754_detoxification,8/70,0.0001240314000254771,0.01463235300300561,6.328258585858586,56.9225328258379,gene-LOC142975743;gene-GSTd3;gene-Fdh;gene-GSTd2;gene-LOC142986780;gene-Fer1HCH;gene-Zip99C;gene-Fer2LCH,GO:0098754,detoxification
gs_ind_0,GO:0099080_supramolecular complex,25/354,1.7933468546212813e-07,5.2186393469479287e-05,3.7770005826220627,58.67197247163851,gene-wupA;gene-Obsc;gene-LOC142974687;gene-sgg;gene-LOC142979051;gene-LOC142982930;gene-LOC142987482;gene-A1;gene-TpnT;gene-bent;gene-Tm2;gene-Pax;gene-LOC142978752;gene-awd;gene-LOC142983813;gene-LOC142986440;gene-Mf;gene-Prm;gene-LOC142974453;gene-RpL4;gene-Mlc1;gene-LOC142974688;gene-Mlc2;gene-Mhc;gene-LOC142985541,GO:0099080,supramolecular complex
gs_ind_0,GO:0099081_supramolecular polymer,25/350,1.442785313998531e-07,5.2186393469479287e-05,3.824774833311675,60.24601789353897,gene-wupA;gene-Obsc;gene-LOC142974687;gene-sgg;gene-LOC142979051;gene-LOC142982930;gene-LOC142987482;gene-A1;gene-TpnT;gene-bent;gene-Tm2;gene-Pax;gene-LOC142978752;gene-awd;gene-LOC142983813;gene-LOC142986440;gene-Mf;gene-Prm;gene-LOC142974453;gene-RpL4;gene-Mlc1;gene-LOC142974688;gene-Mlc2;gene-Mhc;gene-LOC142985541,GO:0099081,supramolecular polymer
gs_ind_0,GO:0099512_supramolecular fiber,25/348,1.2924089980148933e-07,5.128513887577281e-05,3.8491049965299546,61.05291659892168,gene-wupA;gene-Obsc;gene-LOC142974687;gene-sgg;gene-LOC142979051;gene-LOC142982930;gene-LOC142987482;gene-A1;gene-TpnT;gene-bent;gene-Tm2;gene-Pax;gene-LOC142978752;gene-awd;gene-LOC142983813;gene-LOC142986440;gene-Mf;gene-Prm;gene-LOC142974453;gene-RpL4;gene-Mlc1;gene-LOC142974688;gene-Mlc2;gene-Mhc;gene-LOC142985541,GO:0099512,supramolecular fiber
gs_ind_0,GO:1901074_regulation of engulfment of apoptotic cell,4/17,0.0004018248377332164,0.033103604491697323,15.328694499668655,119.86263913375674,gene-LOC142987482;gene-sgg;gene-Stim;gene-awd,GO:1901074,regulation of engulfment of apoptotic cell
gs_ind_0,GO:1901566_nan,38/960,0.00017864674029185125,0.01856650050890311,2.044794567485905,17.64678204671198,gene-RpL10Ab;gene-LOC142973055;gene-RpS24;gene-slgA;gene-mRpL46;gene-mRpL39;gene-LOC142981347;gene-LOC142974253;gene-RpL8;gene-RpL5;gene-mRpS12;gene-LOC142985182;gene-mIF2;gene-LOC142978752;gene-MetRS;gene-eEF1gamma;gene-awd;gene-RpS20;gene-Hs6st;gene-RpL30;gene-RpS2;gene-mRpL27;gene-SerRS;gene-eIF3l;gene-Sulf1;gene-LOC142981595;gene-RpL18A;gene-LOC142987478;gene-RpS23;gene-GlyRS;gene-RpL12;gene-Nacalpha;gene-RpL4;gene-Rack1;gene-mRpL14;gene-sta;gene-LOC142973394;gene-LOC142975624,GO:1901566,nan
gs_ind_0,GO:1990461_detoxification of iron ion,2/2,0.0004626162368828263,0.033103604491697323,228.37278106508876,1753.5861392126849,gene-Fer1HCH;gene-Fer2LCH,GO:1990461,detoxification of iron ion
gs_ind_0,GO:1990584_cardiac Troponin complex,2/2,0.0004626162368828263,0.033103604491697323,228.37278106508876,1753.5861392126849,gene-TpnT;gene-wupA,GO:1990584,cardiac Troponin complex
gs_ind_0,GO:1990904_ribonucleoprotein complex,31/660,3.50686113916795e-05,0.005466946025881466,2.440578392367825,25.035951246379675,gene-RpL10Ab;gene-LOC142985614;gene-sgg;gene-LOC142977695;gene-RpS24;gene-mRpL46;gene-LOC142984164;gene-mRpL39;gene-LOC142978182;gene-RpL8;gene-RpL5;gene-mRpS12;gene-qin;gene-LOC142983189;gene-yps;gene-LOC142983437;gene-RpS20;gene-RpL30;gene-RpS2;gene-LOC142987118;gene-mRpL27;gene-RpL18A;gene-RpS23;gene-RpL12;gene-LOC142985757;gene-RpL4;gene-Rack1;gene-mRpL14;gene-Achl;gene-sta;gene-LOC142973394,GO:1990904,ribonucleoprotein complex
gs_ind_0,GO:2000425_regulation of apoptotic cell clearance,4/19,0.0006325686992425134,0.042807398268825916,13.348489706919771,98.32126066834304,gene-Stim;gene-LOC142987482;gene-sgg;gene-awd,GO:2000425,regulation of apoptotic cell clearance
